State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Shipped,Justification
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73185590,8415,015458724,"PARKA,EXTREME COLD",EA,5,116.45,2017-11-22 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT INVESTIGATIONS AND TRAINING IN COLD WEATHER CLIMATE.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73185591,8415,015386278,"PARKA,EXTREME COLD",EA,3,116.45,2017-11-22 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT INVESTIGATIONS AND TRAINING IN COLD WEATHER CLIMATE.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73185592,8415,015458724,"PARKA,EXTREME COLD",EA,4,116.45,2017-11-22 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT INVESTIGATIONS AND TRAINING IN COLD WEATHER CLIMATE.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73185593,1095,000179701,BAYONET-KNIFE,EA,44,26.3,2017-11-22 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT FOR TACTICAL TRAINING AND BOMB SQUAD.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73185594,8465,002616909,"BAG,CLOTHING",EA,43,25.31,2017-11-22 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT FOR THE STORAGE AND CARE OF DEPARTMENT ISSUED CLOTHING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73195873,1385,014982182,"PARTS KIT,EXPLOSIVE ORDNANCE DISPOSAL",KT,2,339.35,2017-11-17 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT BOMB SQUAD IN THE RENDER SAFE OF DEVICES AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73256399,8415,015386300,"PARKA,EXTREME COLD",EA,4,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73256400,8415,015386289,"PARKA,EXTREME COLD",EA,7,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73256401,8415,015386315,"PARKA,EXTREME COLD",EA,1,116.45,2017-12-05 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT FOR COLD WEATHER TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73256403,8415,015386308,"PARKA,EXTREME COLD",EA,2,116.45,2017-12-05 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73256405,8145,DSCASE004,SHIPPING CASE,EA,7,50,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT BOMB SQUAD FOR STORAGE OF EQUIPMENT.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73259340,8415,015386720,"TROUSERS,EXTREME CO",EA,3,106.44,2017-12-05 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT IN TRAINING AND COLD WEATHER OPERATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73315663,8415,014571557,"GLOVES,COLD WEATHER",PR,7,78.97,2017-12-05 00:00:00,FOR USE BY ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73316320,8465,015245250,ASSAULT PACK,EA,17,77.21,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT EXPLOSIVE ORDNANCE DISPOSAL UNIT TO CARRY GEAR AND STORAGE OF EQUIPMENT.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73326864,8415,015458724,"PARKA,EXTREME COLD",EA,1,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73326867,8415,015386308,"PARKA,EXTREME COLD",EA,2,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73326869,8415,015386289,"PARKA,EXTREME COLD",EA,2,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73326871,8415,015386278,"PARKA,EXTREME COLD",EA,1,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73326872,8415,015458661,"PARKA,EXTREME COLD",EA,1,116.45,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73327045,5340,DSLOCK000,"LOCK, COMMERCIAL",EA,10,1134.54,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN SECURING AND STORAGE OF SENSITIVE ITEMS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73327046,5140,DSTOOLBOX,TOOLBOX,EA,2,2000,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT TO STORE TOOLS FOR BIKE PATROL.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73337807,8145,011189872,SHIPPING AND STORAG,EA,2,6412.82,2017-12-05 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR EVIDENCE STORAGE.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73381580,3615,DSSHREDD0,SHREDDER,EA,1,3798,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN SENSITIVE DOCUMENT DESTRUCTION.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73381620,5120,014309875,"SOCKET SET,SOCKET WRENCH",SE,5,68.99,2017-12-11 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN THE REPAIR AND INSTALLATION OF EQUIPMENT.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73382200,7350,006414517,"CUP,DISPOSABLE",BX,2,72.55,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR SERVING LIQUIDS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394820,8415,015386308,"PARKA,EXTREME COLD",EA,1,116.45,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394840,8415,015386289,"PARKA,EXTREME COLD",EA,2,116.45,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394860,8415,015386300,"PARKA,EXTREME COLD",EA,3,116.45,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394880,8415,015386706,"TROUSERS,EXTREME CO",EA,1,106.44,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394900,8465,013936515,"MAT,SLEEPING,SELF-I",EA,4,52.5,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394920,8465,010199103,FIELD PACK,EA,2,45.64,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR TACTICAL TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73394940,8465,015236276,"FIELD PACK,LARGE,SE",SE,1,262.8,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR TACTICAL TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73409080,8415,015386720,"TROUSERS,EXTREME CO",EA,1,106.44,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73409100,8415,015459907,"TROUSERS,EXTREME CO",EA,1,106.44,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73409120,8415,015460118,"TROUSERS,EXTREME CO",EA,1,106.44,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73409140,8415,015386706,"TROUSERS,EXTREME CO",EA,1,106.44,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73423440,8465,014456274,MODULAR SLEEP SYSTE,EA,3,262.6,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73423460,8465,014456274,MODULAR SLEEP SYSTE,EA,1,262.6,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73423461,8465,014456274,MODULAR SLEEP SYSTE,EA,1,262.6,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73425760,7310,DSGRILL01,"GRILL, OUTDOOR",EA,6,310.58,2017-12-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR MORALE AND WELFARE BUILDING.
AL,ABBEVILLE POLICE DEPT,2YTAAF72858260,2310,016231545,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2017-11-06 00:00:00,ABBEVILLE PD COULD USE THIS ITEM FOR SEARCH AND RESCUE MISSIONS AS WELL AS WITH OUR MULTIJURISDICTIONAL SWAT TEAM DUE TO OUR ROUGH TERRAIN IN  THE COUNTY.
AL,ABBEVILLE POLICE DEPT,2YTAAF73100122,3990,004011503,"BINDER,LOAD",EA,5,309.87,2017-12-04 00:00:00,ABBEVILLE PD COULD USE THESE ITEMS TO SECURE OUR AWARDED EQUIPMENT WHILE ITS IN TRANSPORT.
AL,ABBEVILLE POLICE DEPT,2YTAAF73122791,2320,014473892,"TRUCK,WRECKER",EA,1,331680,2017-11-14 00:00:00,ABBEVILLE PD COULD USE THIS ITEM FOR HEAVY EQUIPMENT ITEMS WITH MECHANICAL PROBLEMS ALREADY AWARDED SUCH AS MRAP AS WELL AS AID TO NIEGHBORING AGENCIES WITH SAME EQUIPMENT.
AL,ALABAMA  LAW ENFORCEMENT AGENCY LEA,2YTN4N72769884,1660,001321038,"MIXING VALVE,REMOTE",EA,1,14611.01,2017-10-17 00:00:00,"THE ALABAMA LAW ENFORCEMENT AGENCY CURRENTLY OPERATES A FLEET OF OH58 HELICOPTERS.  THE UNIT SUPPORTS STATE, LOCAL AND FEDERAL AGENCIES IN A LAW ENFORCEMENT CAPACITY.  THESE AIRCRAFT ARE USED FOR SEARCHES FOR MISSING CHILDREN, MISSING ALZHEIMER'S PATIENTS, AND FLEEING FUGITIVES.  WE ALSO SUPPORT IN DRUG ERADICATION PROGRAMS AND HOMELAND SECURITY MISSIONS.  THESE PARTS WILL CONTINUE TO SUSTAIN UNIT OPERATIONS FOR THE FUTURE."
AL,ALABAMA  LAW ENFORCEMENT AGENCY LEA,2YTN4N72769900,4730,012944283,"STRAINER ELEMENT,SE",EA,8,127.91,2017-10-17 00:00:00,"THE ALABAMA LAW ENFORCEMENT AGENCY CURRENTLY OPERATES A FLEET OF OH58 HELICOPTERS.  THE UNIT SUPPORTS STATE, LOCAL AND FEDERAL AGENCIES IN A LAW ENFORCEMENT CAPACITY.  THESE AIRCRAFT ARE USED FOR SEARCHES FOR MISSING CHILDREN, MISSING ALZHEIMER'S PATIENTS, AND FLEEING FUGITIVES.  WE ALSO SUPPORT IN DRUG ERADICATION PROGRAMS AND HOMELAND SECURITY MISSIONS.  THESE FILTERS WILL CONTINUE TO SUSTAIN UNIT OPERATIONS FOR THE FUTURE."
AL,ALABAMA  LAW ENFORCEMENT AGENCY LEA,2YTN4N72769920,3120,011640591,"BEARING, PLAIN, SELF-ALIGNING",EA,27,77.38,2017-10-17 00:00:00,"THE ALABAMA LAW ENFORCEMENT AGENCY CURRENTLY OPERATES A FLEET OF OH58 HELICOPTERS.  THE UNIT SUPPORTS STATE, LOCAL AND FEDERAL AGENCIES IN A LAW ENFORCEMENT CAPACITY.  THESE AIRCRAFT ARE USED FOR SEARCHES FOR MISSING CHILDREN, MISSING ALZHEIMER'S PATIENTS, AND FLEEING FUGITIVES.  WE ALSO SUPPORT IN DRUG ERADICATION PROGRAMS AND HOMELAND SECURITY MISSIONS.  THESE PARTS WILL CONTINUE TO SUSTAIN UNIT OPERATIONS FOR THE FUTURE."
AL,ALABAMA  LAW ENFORCEMENT AGENCY LEA,2YTN4N72978386,1660,001321038,"MIXING VALVE,REMOTE",EA,3,14477.48,2017-10-26 00:00:00,"THE ALABAMA LAW ENFORCEMENT AGENCY CURRENTLY OPERATES A FLEET OF SEVEN OH58 HELICOPTERS.  THE UNIT SUPPORTS STATE, LOCAL AND FEDERAL AGENCIES IN A LAW ENFORCEMENT CAPACITY.  THESE AIRCRAFT ARE USED FOR SEARCHES FOR MISSING CHILDREN, MISSING ALZHEIMER'S PATIENTS, AND FLEEING FUGITIVES.  WE ALSO SUPPORT IN DRUG ERADICATION PROGRAMS AND HOMELAND SECURITY MISSIONS.  THESE PARTS WILL CONTINUE TO SUSTAIN UNIT OPERATIONS FOR THE FUTURE."
AL,ALEXANDER CITY POLICE DEPT,2YTAE672757180,1005,013689852,"SLING,SMALL ARMS",EA,30,3.3,2017-10-17 00:00:00,THESE SLINGS CAN BE ADDED TO OUR OFFICER'S PATROL RIFLES AND MAKE THEM SAFER TOT DEPLOY AND CARRY
AL,ALEXANDER CITY POLICE DEPT,2YTAE672858429,6230,015711331,FLASHLIGHT,EA,50,66.39,2017-10-19 00:00:00,THESE CAN BE ISSUED TO THE OFFICER AND GIVE THEM THE CAPABILITY TO HAVE LIGHT HANDSFREE.
AL,ALEXANDER CITY POLICE DEPT,2YTAE672879962,6720,DSDIGITA0,"CAMERA, DIGITAL",EA,2,211.88,2017-10-31 00:00:00,THESE CAN BE GIVENT TO PATROL SO THAT CRIME SCENES CAN BE PHOTGRAPHED AND BETER DOCUMENTED.
AL,ALEXANDER CITY POLICE DEPT,2YTAE672934700,6515,DSDEFIBRI,DEFIBRULATOR,EA,9,1400,2017-11-01 00:00:00,THESE CAN BE PLACED INSIDE OF OUR PATROL CARS GIVING THE OFFICER A LIFE SAVING TOOL ON HAND WHILE ON PATROL
AL,BLOUNT COUNTY SHERIFF OFFICE,2YTBBQ73206316,7125,DSSHELF01,"SHELF, COMMERCIAL STORAGE",EA,11,300,2017-11-22 00:00:00,TO BE USED IN THE BLOUNT COUNTY SHERIFFS OFFICE EVIDENCE AND OR  PROPERTY ROOM FOR THE STORAGE OF EVIDENCE AND OR PROPERTY TO BE HELD FOR UPCOMING COURT CASES
AL,BLOUNT COUNTY SHERIFF OFFICE,2YTBBQ73206317,6115,010552673,"GENERATOR,GAS ENGINE",EA,1,100,2017-11-22 00:00:00,TO BE USED BY THE BLOUNT COUNTY SHERIFFS OFFICE FOR USE IN THE EVIDENCE AND OR PROPERTY ROOM TO RUN AND MAINTAIN PROPER TEMPERATURES IN TIMES OF POWER OUTAGES FOR EVIDENCE COOLER
AL,BLOUNTSVILLE POLICE DEPT,2YTBBS73206162,2320,010948229,"TRUCK,CARGO",EA,1,9989.75,2017-11-30 00:00:00,THE POLICE WOULD USE THIS VEHICLE AS OFFICER TRANSPORT FOR CRISIS NEGOTIATION TEAM AND TO PULL UTILITY TRAILERS FOR OUR SEARCH AND RESCUE EQUIPMENT. POLICE WOULD USE THIS VEHICLE TO PULL ENCLOSED TRAILERS WITH OUR INCLIMATE WEATHER EQUIPMENT.
AL,CALHOUN CO SHERIFF OFFICE,2YTBUF72694888,8115,013686095,"CONTAINER,CARGO",EA,1,2250,2017-10-11 00:00:00,THE CALHOUN COUNTY SHERIFF'S OFFICE IS VERY MUCH IN NEED OF MORE STORAGE SPACE FOR FILES PERTAINING TO CASES THAT HAVE BEEN DISPOSITIONED AND JAIL RECORDS THAT NEED A SECURE CONTAINER TO FILE THEM IN. THIS CARGO CONTAINER WILL BE SECURED IN A LOCKED FENCE WITH CONSTANTIA WIRE AROUND THE LOCKED FACILITY.
AL,CALHOUN CO SHERIFF OFFICE,2YTBUF72694970,8145,014653621,SHIPPING AND STORAG,EA,3,11736.44,2017-10-12 00:00:00,THE CALHOUN COUNTY SHERIFF'S OFFICE IS VERY MUCH IN NEED OF MORE STORAGE SPACE FOR FILES PERTAINING TO CASES THAT HAVE BEEN DISPOSITIONED AND JAIL RECORDS THAT NEED A SECURE CONTAINER TO FILE THEM IN. THESE CARGO CONTAINERS WILL BE SECURED IN A LOCKED FENCE WITH CONSTANTIA WIRE AROUND THE LOCKED FACILITY. ALSO WE HAVE CONFISCATED EVIDENCE THAT WE ARE DESPERATELY NEEDING SPACE TO STORE THE EVIDENCE IN.
AL,CALHOUN CO SHERIFF OFFICE,2YTBUF72705683,8145,012878567,SHIPPING AND STORAG,EA,1,5000,2017-10-12 00:00:00,THE CALHOUN COUNTY SHERIFF'S OFFICE IS VERY MUCH IN NEED OF MORE STORAGE SPACE FOR FILES PERTAINING TO CASES THAT HAVE BEEN DISPOSITIONED AND JAIL RECORDS THAT NEED A SECURE CONTAINER TO FILE THEM IN. THIS CARGO CONTAINER WILL BE SECURED IN A LOCKED FENCE WITH CONSTANTIA WIRE AROUND THE LOCKED FACILITY.
AL,CHEROKEE COUNTY SHERIFF DEPT,2YTB9173554733,2540,013160892,"COVER,FITTED,VEHICU",KT,2,285,2017-12-26 00:00:00,NEEDED TO REPLACE RIPPED AND WEATHERED COVER FOR THE SHERIFF'S OFFICE HMMWV
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73216705,2340,005857495,"SCOOTER,MOTOR",EA,1,8411,2017-12-14 00:00:00,NEED TO ASSIST IN SEARCHING FOR LOST RESIDENCE OF THE COUNTY. AND TO HELP MOVE AND TRANSPORT SUPPLIES TO DEPUTIES WORKING IN THE FIELD
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73263020,8465,015815571,"PADS,TACTICAL PROTECTIVE,ASSAULT",PR,20,19.84,2017-12-14 00:00:00,"NEEDED TO HELP OUR EMERGENCY RESPONSE TEAM IN CROWD CONTROL, AND TO PROTECT THE TEAM WHILE DOING SO."
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73263080,5340,016261486,PELICAN CASE,EA,1,145,2017-12-14 00:00:00,"NEED TO SECURE ITEMS OF VALUE, WEAPONS, CAMERAS, COMPUTERS, IN PATROL VEHICLE."
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73263960,8465,015997047,KNEE AND ELBOW PAD,SE,5,27.94,2017-12-14 00:00:00,TO ASSIST OUR EMERGENCY RESPONSE TEAM IN TRAINING AND TO HELP PREVENT INJURIES FROM OCCURRING DURING TRAINING
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73263980,8465,016416353,"MOLLE RUCKSACK SET, MEDIUM - OCP",SE,1,121.36,2017-12-14 00:00:00,TO HELP DEPUTIES CARRY AND STORE GEAR SAFELY AND WITH EASE
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73263981,8465,016416353,"MOLLE RUCKSACK SET, MEDIUM - OCP",SE,1,121.36,2017-12-14 00:00:00,TO HELP DEPUTIES CARRY AND STORE GEAR SAFELY AND WITH EASE
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73264000,8465,016416353,"MOLLE RUCKSACK SET, MEDIUM - OCP",SE,1,121.36,2017-12-14 00:00:00,TO HELP DEPUTIES CARRY AND STORE GEAR SAFELY AND WITH EASE
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413301,8405,015458153,"LINER,WET WEATHER P",EA,22,37.35,2017-12-14 00:00:00,"TO BE USED IN COLD WEATHER DURING DOWN TIME, WARMING, DURING INCLEMENT WEATHER. DURING NORMAL DUTIES, OR SEARCH MISSIONS FOR LOST CITIZENS."
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413320,6720,DSCAMERA2,"CAMERA, STILL PICTURE",EA,6,69.95,2017-12-14 00:00:00,"TO ASSIST IN INVESTIGATION. TO HELP WITH PHOTOGRAPHING OF BURGLARIES, DOMESTICS, OF ANY OF THE OTHER CRIMINAL OR NON CRIMINAL ACTIVITIES THAT MAY COME UP"
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413322,4310,DSCOMPRE1,"COMPRESSOR, AIR",EA,3,189,2017-12-14 00:00:00,TO HELP AIR TIRES ON PATROL AND OFF ROAD VEHICLES.
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413340,5180,014830249,"TOOL KIT,GENERAL ME",SE,2,1780,2017-12-14 00:00:00,"TO BE USED IN REPAIRS NEEDED TO PATROL VEHICLES, OFF ROAD VEHICLE, TRAILERS OR ANY OF OUR OTHER LAW ENFORCEMENT EQUIPMENT."
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413342,8415,015386752,"JACKET,COLD WEATHER",EA,4,66.88,2017-12-14 00:00:00,"TO BE WORN BY DEPUTIES WHILE CONDUCTING COLD WEATHER DUTIES. SUCH AS TRAFFIC CONTROL, WORKING WRECKS, OR ANSWERING ANY OTHER VARIOUS CALLS"
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413400,1095,004070674,"RACK,STORAGE,SMALL",EA,2,437.14,2017-12-14 00:00:00,"WEAPONS RACK NEEDED TO STORE WEAPONS . NEEDED TO STORE FOR SAFE, SECURE, AND EASY ACCOUNTABILITY."
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413480,6115,DSGENERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",EA,3,1000,2017-12-14 00:00:00,NEEDED TO SUPPLY POWER TO OUR IN CLOSED TRAILERS TO HAVE LIGHTS AND HEAT DURING COLD NIGHTS. WHEN HAVING TO WORK ON OFF ROAD EQUIPMENT IN SEARCH AND RESCUE SITUATIONS. OR DURING ANY OTHER EMERGENCY SITUATIONS THAT MAY ARISE.
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413504,8430,015637135,"BOOTS,COLD WEATHER",PR,10,148.75,2017-12-14 00:00:00,NEEDED TO HELP DEPUTIES KEEP FEET WARM WHILE PERFORMING DUTIES IN COLD WEATHER SITUATIONS.
AL,COLBERT COUNTY SHERIFF'S OFFICE,2YTCMW73413505,8430,015637581,"BOOTS,COLD WEATHER",PR,10,148.75,2017-12-14 00:00:00,NEEDED TO HELP DEPUTIES KEEP FEET WARM WHILE PERFORMING DUTIES IN COLD WEATHER SITUATIONS.
