Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Requested,Justification,Reason Cancelled
LESOHQ,1993014,AL,BLOUNTSVILLE POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,5000,2017-10-31 09:17:01.999999,"THE POLICE WOULD USE THIS ATV IN SEARCH AND RESCUE OPERATIONS, NARCOTIC ERADICATION ENFORCEMENT, PATROLLING SPORTS COMPLEX, OFFICER TRANSPORT DURING TOWN FESTIVALS, INCLIMATE WEATHER, NATURAL DISASTER, OFFICER TRANSPORT TO REMOTE AREAS WHERE STANDARD PATROL VEHICLES CAN'T ACCESS. THIS WOULD MAKE THE POLICE RESPONSE TIME IN THESE SITUATIONS MORE EFFICIENT.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1976543,AL,BLOUNTSVILLE POLICE DEPT,2330,DSTRAILE1,TRAILER,EA,2,10600,2017-10-18 10:08:22.999998,"THE POLICE WOULD USE THESE IN TOWN DURING EVENTS, ROAD WORK, OR ANYTIME TRAFFIC CONTROL IS NEEDED BY POLICE TO ENSURE THE PUBLIC KNOWS WHAT THE SPEED LIMIT IS IN THAT CERTAIN LOCATION OF TOWN TO BETTER TRAFFIC ENFORCEMENT.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1977937,AL,BLOUNTSVILLE POLICE DEPT,2320,009261015,"TRUCK,CARGO",EA,1,3312,2017-10-19 09:21:26.999997,"THE POLICE WOULD USE THIS TRUCK AS AN OFFICER TRANSPORT FOR EVENTS, PARADES, AND WHEN A SPARE VEHICLE IS NEEDED. THE VEHICLE WOULD BE USED ALSO AT OUR PARK AND SPORTS COMPLEX FOR OFFICERS TO PATROL THE GROUNDS. THE VEHICLE WOULD BE USED AS A CLASS OR ACADEMY TRANSPORT FOR OFFICERS.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1997693,AL,BLOUNTSVILLE POLICE DEPT,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10000,2017-11-03 09:17:30.000002,"THE POLICE WOULD USE THIS ATV FOR SEARCH AND RESCUE OPERATIONS, NARCOTIC ERADICATION ENFORCEMENT. OFFICER TRANSPORT DURING TOWN FESTIVALS, DURING SPORTING EVENTS AT OUR PARK COMPLEX, INCLIMATE WEATHER, NATURAL DISASTER, AND TO ACCESS REMOTE AREAS WHERE STANDARD PATROL CARS ARE UNABLE TO TRAVEL.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2022267,AL,BLOUNTSVILLE POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,6500,2017-11-27 09:31:24.000004,THE POLICE WOULD USE THIS ATV FOR SEARCH AND RESCUE OPERATIONS. TO PATROL PARKS AND SPORTS COMPLEX. OFFICER TRANSPORT TO REMOTE AREAS DURING NARCOTIC ENFORCEMENT AND ERADICATION OPERATIONS. INCLIMATE WEATHER TRANSPORT.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1977954,AL,BLOUNTSVILLE POLICE DEPT,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,13200,2017-10-19 09:28:45.000002,"THE POLICE WOULD USE THIS UTV FOR SEARCH AND RESCUE OPERATIONS, NARCOTIC ERADICATION AND ENFORCEMENT IN REMOTE AREAS, NATURAL DISASTER TRANSPORT, OFFICER TRANSPORT DURING EVENTS WHERE STREETS ARE CLOSED TO NORMAL TRAFFIC AND STANDARD PATROL UNITS CAN'T ACCESS. THE POLICE WOULD USE THIS DURING SPORTING EVENTS TO PATROL PARKS AND PARKING LOTS. THIS WOULD MAKE THE POLICE MORE EFFICIENT DURING ALL MAJOR TOWN EVENTS.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2010145,AL,BLOUNTSVILLE POLICE DEPT,2340,015746673,ALL TERRAIN VEHICLE WHEELED,EA,1,11365,2017-11-16 09:41:33.999996,"THE POLICE WOULD USE THIS ATV FOR SEARCH AND RESCUE OPERATIONS, INCLIMATE WEATHER TRANSPORT, TO PATROL PARKS AND SPORTS COMPLEX DURING EVENTS, OFFICER TRANSPORT DURING TOWN FESTIVALS WHEN STREETS ARE CLOSED TO TRAFFIC, NARCOTICS ERADICATION AND ENFORCEMENT, AND AS OFFICER TRANSPORT TO SCENES WHERE STANDARD PATROL VEHICLES CAN'T ACCESS.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2022268,AL,BLOUNTSVILLE POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,6500,2017-11-27 09:31:24.000004,THE POLICE WOULD USE THIS ATV FOR SEARCH AND RESCUE OPERATIONS. TO PATROL PARKS AND SPORTS COMPLEX. OFFICER TRANSPORT TO REMOTE AREAS DURING NARCOTIC ENFORCEMENT AND ERADICATION OPERATIONS. INCLIMATE WEATHER TRANSPORT.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2020190,AL,COLBERT COUNTY SHERIFF'S OFFICE,1240,014111265,"SIGHT,REFLEX",EA,18,335,2017-11-22 16:53:21.000002,"NEEDED TO HELP OUR DEPUTIES WITH RIFLE PRACTICE AND TRAINING, TO HELP WITH ACTIVE SHOOTER TRAINING",CANCELLED: At this time the LESO will not approve any Night Vision or Optics that have a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,2020189,AL,COLBERT COUNTY SHERIFF'S OFFICE,1240,015403690,"SIGHT,REFLEX",EA,9,335,2017-11-22 16:53:21.000002,"NEEDED TO HELP OUR DEPUTIES WITH RIFLE PRACTICE AND TRAINING, TO HELP WITH ACTIVE SHOOTER TRAINING",CANCELLED: At this time the LESO will not approve any Night Vision or Optics that have a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,2021352,AL,CROSSVILLE POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,6500,2017-11-24 09:13:46.000001,"THIS VEHICLE WOULD BE USED IN AREAS SUCH AS LANDSCAPE NURSERIES AND PRIVATE OFF ROAD AREAS WHERE THEIR IS KNOWN AND SUSPECTED DRUG ACTIVITY. LOCATIONS WHERE A LARGER OFF ROAD VEHICLE WOULD LIKELY CAUSE DAMAGE TO PRIVATE PROPERTY, THIS 4 WHEELER WOULD BE PERFECT IN THAT SITUATION.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1989055,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,3750,DSLAWNRID,"LAWN MOWER, RIDING",EA,1,6202.83,2017-10-27 07:58:10.000002,THIS ITEM WILL BE USED TO CUT GRASS AT THE POLICE DEPARTMENT FIRING RANGE AND AROUND THE POLICE DEPARTMENT BUILDING.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1989056,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,3750,DSLAWNRID,"LAWN MOWER, RIDING",EA,1,6202.83,2017-10-27 07:58:10.000002,THIS ITEM WILL BE USED TO CUT GRASS AT THE POLICE DEPARTMENT FIRING RANGE AND AROUND THE POLICE DEPARTMENT BUILDING.,Please provide in justification why this mower is needed on top of what you already have.
LESOHQ,2059250,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,5820,015496407,RECEIVER-TRANSMITTE,EA,1,3760.17,2017-12-11 08:18:30.999997,THIS ITEM WILL BE USED FOR COMMUNICATIONS WITH POLICE OFFICERS FOR DISPATCH ITEMS,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1990048,AL,GUNTERSVILLE POLICE DEPT,2340,015746673,ALL TERRAIN VEHICLE WHEELED,EA,1,11365,2017-10-27 17:19:24.000004,THESE WOULD BE USED BY LAW ENFORCEMENT OFFICERS TO PATROL LARGE PEDESTRIAN CROWDS AT SPECIAL EVENTS THAT COVER AN EXTENDED FOOTPRINT WHERE THE USE OF TRADITIONAL POLICE VEHICLES WOULD NOT BE SAFE DUE TO CLOSED ROAD AND OFF ROAD CONDITIONS THE VENUE PRESENTS.  AN EXAMPLE WOULD BE AT OUR FOURTH OF JULY FIREWORKS WHICH IS A CROWD OF AROUND TEN THOUSAND SPREAD IN OUR CITY PARK ALONG THE LAKE SHORE LINE.  CURRENTLY WE BORROW SEVERAL OF THESE UNITS MULTIPLE TIMES A YEAR.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1998325,AL,GUNTERSVILLE POLICE DEPT,2340,DSMULE000,MULE,EA,1,9895.66,2017-11-03 17:57:31.000003,THIS WOULD BE USED BY LAW ENFORCEMENT POLICE OFFICERS TO PATROL PEDESTRIAN CROWDS AT SPECIAL EVENTS SPREAD OVER A LARGE FOOTPRINT WHERE THE USE OF TRADITIONAL VEHICLES IS NOT SAFE DUE TO ROAD CLOSURES OR OFF ROAD CONDITIONS.  CURRENTLY WE BORROW MULTIPLE UNITS SEVERAL TIMES A YEAR FOR OUR EVENTS.  AN EXAMPLE WOULD BE FOURTH OF JULY FIREWORKS WHERE WE BORROW FIVE UNITS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1977232,AL,GUNTERSVILLE POLICE DEPT,2320,009261015,"TRUCK,CARGO",EA,1,3312,2017-10-18 18:33:57.000001,"THIS WOULD BE USED BY LAW ENFORCEMENT INVESTIGATORS AS A PRIMARY HAULER FOR OUR CRIME SCENE TRAILER.  ADDITIONALLY IT WOULD BE USED BY LAW ENFORCEMENT INVESTIGATORS TO RECOVER STOLEN PROPERTY.  EXAMPLES OF STOLEN PROPERTY THAT WOULD BE RECOVERED AND MOVED IN THIS UNIT WOULD BE PRESSURE WASHERS, GENERATORS, AND OTHER LARGE ITEMS THAT CAN NOT BE RECOVERED AND MOVED IN A TRADITIONAL POLICE VEHICLE.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2024551,AL,HANCEVILLE POLICE DEPT,2310,000676727,"AUTOMOBILE,SEDAN",EA,1,16400,2017-11-28 12:19:30.999997,"HPD WOULD LIKE TO REQUISITION THIS VEHICLE TO BE UTILIZED BY ONE OF OUR POLICE OFFICERS, WHO CURRENTLY IS WITHOUT A PATROL VEHICLE.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2072728,AL,HANCEVILLE POLICE DEPT,2320,DSPICKUP0,PICKUP,EA,1,20000,2017-12-21 10:21:44.999997,HPD WOULD LIKE TO REQUISITION THIS VEHICLE AND ASSIGN IT TO THE HPD'S REVENUE OFFICER. IT WILL BE EQUIPPED WITH EMERGENCY LIGHTS AND SIREN TO ALLOW IT TO SERVE AS A PATROL VEHICLE ALSO.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2075213,AL,HARTSELLE POLICE DEPT,2320,013808233,"TRUCK,UTILITY",EA,2,88634,2017-12-28 14:40:48.999996,"NEEDING RUGGED VEHICLES TO SUPPLEMENT PATROL VEHICLES DURING INCLEMENT WEATHER. THIS WILL ALLOW OFFICERS TO CONTINUE TO PATROL IN ADVERSE WEATHER CONDITIONS, WHICH CURRENTLY LIMIT OUR PATROL CAR CAPABILITIES.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2063649,AL,HARTSELLE POLICE DEPT,2320,011289551,"TRUCK,UTILITY",EA,1,50458,2017-12-12 22:02:54.000004,LOOKING TO ACQUIRE 4X4 RUGGED VEHICLES TO SUPPORT PATROL OPERATIONS DURING INCLEMENT WEATHER AND CAPABLE OF NAVIGATING IN AND AROUND DEBRIS POST INCIDENT.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1986657,AL,HEADLAND POLICE DEPT,7110,DSGUNCABI,GUN CABINET/SAFE,EA,4,50,2017-10-25 12:32:25.999996,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY HAVING A SECURE AND SAFE PLACE TO SECURE THIER EQUIPMENT WHILE IN SERVICE.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2021195,AL,HENRY COUNTY SHERIFFS OFFICE,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,6500,2017-11-23 21:04:42.000001,THE HENRY COUNTY SHERIFFS DEPARTMENT WOULD UTILIZE THIS VEHICLE TO CONDUCT SEARCH AND RESCUE MISSIONS AND ALSO DRUG ENFORCEMENT IN RURAL AREAS,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2008172,AL,HENRY COUNTY SHERIFFS OFFICE,5855,015531162,THERMAL IMAGING SYSTEM,EA,1,9225.27,2017-11-13 22:22:34.000003,THE HENRY COUNTY SHERIFF'S DEPARTMENT WOULD UTILIZE LISTED ITEM BY USING FOR NIGHT TIME APPREHENSION OF CRIMINALS AND ALSO FOR SEARCH AND RESCUE EFFORTS ALONG RURAL AREAS AND WATERWAYS,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that have a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,2042789,AL,HENRY COUNTY SHERIFFS OFFICE,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2017-12-05 08:48:50.000002,"THE HENRY COUNTY SHERIFFS DEPARTMENT WOULD USE THIS VEHICLE FOR DRUG ENFORCEMENT IN RURAL AREAS AND SEARCH AND RESCUE OPERATIONS
",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1982551,AL,HENRY COUNTY SHERIFFS OFFICE,2310,016231545,"UTILITY VEHICLE,OFF ROAD",EA,1,32000,2017-10-23 22:43:30,THE HENRY COUNTY SHERIFFS DEPARTMENT WOULD UTILIZE THIS VEHICLE FOR SEARCH AND RESCUE OPERATIONS. THE DEPARTMENT WOULD ALSO USE THIS VEHICLE FOR DRUG ENFORCEMENT IN RURAL AREAS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2003855,AL,HOUSTON COUNTY SHERIFF DEPT,2420,005670135,"TRACTOR,WHEELED,HIGH SPEED",EA,1,77230,2017-11-08 10:36:18,THE HOUSTON COUNTY COUNTY SHERIFFS OFFICE WILL USE THIS TRACTOR FOR MAINTENANCE AND REPAIR OF OUR WEAPONS RANGE AND DIRT DRIVEWAYS AT THE RANGE,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1964753,AL,JEFFERSON COUNTY SHERIFF (BESSEMER),7920,015178487,"TOWEL,PAPER",BX,20,6.8,2017-10-09 10:59:52.999999,TO BE USED BY SHERIFF OFFICE PERSONNEL AT THE SHERIFF ACADEMY AND AT THE COUNTY JAIL WHICH IS ATTACHED TO THIS OFFICE FOR THE PURPOSE OF MAINTAINING EQUIPMENT IN CLEANLINESS ORDER AND FOR THE HEALTH AND WELFARE OF SHERIFF OFFICE PERSONNEL FOR THE DRYING OF HANDS AND EQUIPMENT AS NEEDED,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2024323,AL,MIDFIELD POLICE DEPT,2310,000676727,"AUTOMOBILE,SEDAN",EA,1,16400,2017-11-28 09:29:13.000004,THIS UNIT WILL BE UPFITTED WITH POLICE EQUIPT AND USED AS A POLICE PATROL UNIT,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2035909,AL,ODENVILLE POLICE DEPT,6720,015681287,"CAMERA SYSTEM,RECONNAISSANCE",KT,1,5147.45,2017-12-03 23:11:45.999997,THE CAMERA SYSTEM WILL BE USED BY THE POLICE DEPARTMENTS NARCOTICS OFFICERS FOR LONG RANGE SURVEILLANCE AND RECORDING OF DRUGS DEALS FOR COURT EVIDENCE.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1964237,AL,PELHAM POLICE DEPARTMENT,6545,015309451,"FIRST AID KIT,INDIV",KT,40,332.72,2017-10-07 15:22:12.000003,TO BE MAINTAINED IN EVERY POLICE VEHICLE FOR THE PURPOSE OF PELHAM POLICE OFFICERS HAVING ACCESS TO FIRST AID EQUIPMENT SO THEY CAN PROVIDE EMERGENCY MEDICAL CARE TO CIVILIANS DURING TIMES OF NATURAL AND MAN-MADE DISASTERS,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,2034649,AL,SLOCOMB POLICE DEPT,2330,002046976,"TRAILER,RECOVERY",EA,1,2500,2017-12-02 16:56:35.999998,TO USE TO RECOVER SEARCH WARRANT PROPERTY AND AS WELL TO DELIVER CRITICAL AIDE ITEMS DURING INCLEMENT AND LONG TERM WEATHER OUTAGES,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2056350,AL,SLOCOMB POLICE DEPT,2340,DSCART000,"CART, MOTORIZED",EA,1,5400,2017-12-08 10:46:25.999997,"TO HELP IN SEARCH AND RESCUE OF MISSING ADULTS AND CHILDREN IN RURAL AREAS, AS WELL AS PARADE FUNCTIONS",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2044690,AL,SLOCOMB POLICE DEPT,2340,DSATV4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",EA,1,9895.66,2017-12-05 14:20:19.999999,TO USE AS A SEARCH AND RESCUE VEHICLE IN RURAL SETTINGS AND ALSO AS A PARADE AND FESTIVAL PATROL VEHICLE,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1990354,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,015746673,ALL TERRAIN VEHICLE WHEELED,EA,1,11365,2017-10-28 10:40:08.999999,GATORS ARE THE BEST EQUIPMENT TO USE TO REPLACE WHAT WE CURRENTLY DO WITH GOLF CARTS. OUR POLICE PERSONNEL CURRENTLY USE GOLF CARTS TO PATROL PARKING LOTS AND SUCH AND THE LEASES ARE VERY EXPENSIVE. THIS WILL ALLOW US TO REPLACE THE GOLF CARTS WITH GATORS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1997713,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10000,2017-11-03 09:29:42,THE UNIVERSITY POLICE ARE CURRENTLY ATTEMPTING TO REPLACE ALL LEASED GOLF CARTS WITH ATV TYPE VEHICLES. THIS VEHICLE WOULD BE USED BY POLICE OFFICERS AND SECURITY PERSONNEL TO PATROL CAMPUS AND CAMPUS PARKING FACILITIES ON A DAILY BASIS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1999208,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,014202816,"UTILITY VEHICLE,4WD",EA,1,9662,2017-11-05 00:22:55.999998,THE POLICE DEPARTMENT IS CURRENTLY ATTEMPTING REPLACE GOLF CARTS ON CAMPUS THAT ARE USED BY SECURITY AND POLICE PERSONNEL WITH ATV GATOR TYPE VEHICLES. THESE WILL BE USED ON A DAILY BASIS TO PATROL PARKING AREAS ON CAMPUS AND REMOTE AREAS HARD TO REACH BY CARS.,CANCELLED: Property should be only used by your law enforcement agency and not other security personnel as stated in your justification.
LESOHQ,1999207,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,014202816,"UTILITY VEHICLE,4WD",EA,1,9662,2017-11-05 00:22:55.999998,THE POLICE DEPARTMENT IS CURRENTLY ATTEMPTING REPLACE GOLF CARTS ON CAMPUS THAT ARE USED BY SECURITY AND POLICE PERSONNEL WITH ATV GATOR TYPE VEHICLES. THESE WILL BE USED ON A DAILY BASIS TO PATROL PARKING AREAS ON CAMPUS AND REMOTE AREAS HARD TO REACH BY CARS.,CANCELLED: Property should be only used by your law enforcement agency and not other security personnel as stated in your justification.
LESOHQ,1999206,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,014202816,"UTILITY VEHICLE,4WD",EA,1,9662,2017-11-05 00:22:55.999998,THE POLICE DEPARTMENT IS CURRENTLY ATTEMPTING REPLACE GOLF CARTS ON CAMPUS THAT ARE USED BY SECURITY AND POLICE PERSONNEL WITH ATV GATOR TYPE VEHICLES. THESE WILL BE USED ON A DAILY BASIS TO PATROL PARKING AREAS ON CAMPUS AND REMOTE AREAS HARD TO REACH BY CARS.,CANCELLED: Property should be only used by your law enforcement agency and not other security personnel as stated in your justification.
LESOHQ,1999205,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,DSMULE000,MULE,EA,1,9895.66,2017-11-05 00:22:55.999998,THE POLICE DEPARTMENT IS CURRENTLY ATTEMPTING REPLACE GOLF CARTS ON CAMPUS THAT ARE USED BY SECURITY AND POLICE PERSONNEL WITH ATV GATOR TYPE VEHICLES. THESE WILL BE USED ON A DAILY BASIS TO PATROL PARKING AREAS ON CAMPUS AND REMOTE AREAS HARD TO REACH BY CARS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1990214,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,015746673,ALL TERRAIN VEHICLE WHEELED,EA,1,11365,2017-10-27 23:40:13.999996,GATORS WILL BE USED TO REPLACE GOLF CARTS ON CAMPUS . WE CURRENTLY LEASE GOLF CARTS THAT ARE VERY COSTLY FOR SECURITY OFFICERS AND POLICE TO USE TO PATROL PARKING LOTS. GETTING THESE GATORS WOULD ALLOW US TO END LEASING PROGRAMS AND SAVE US MONEY.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1985773,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,015746673,ALL TERRAIN VEHICLE WHEELED,EA,1,11365,2017-10-25 08:13:51.000001,GATORS WILL BE USED FOR POLICE AND SECURITY PERSONNEL TO PATROL CAMPUS. ACQUISITION OF CARTS SUCH AS THESE WILL ALLOW US TO END LEASE PROGRAMS ON GOLF CARTS AND SAVE US MONEY. WE WILL REPLACE GOLF CARTS WITH GATORS AND USE THESE ON A DAILY BASIS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2012392,AL,TROY UNIVERSITY POLICE DEPT HI_ED,6115,DSGENERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",EA,1,10000,2017-11-20 07:46:13.999996,GENERATOR WILL BE USED AS A REPLACEMENT GENERATOR TO AN EXISTING GENERATOR AT OUR RADIO TOWER SITE.  GENERATORS ARE CRUCIAL FOR CONTINUING COMMUNICATIONS DURING POWER FAILURE WITH OUR POLICE RADIOS.,RECEIPTS: Your Agency has overdue pending receipt(s) in FEPMIS. Please receipt for property prior to placing new requisitions.
LESOHQ,1990213,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2320,DSPICKUP0,PICKUP,EA,1,21000,2017-10-27 23:35:13.000004,PICKUP TRUCK WILL BE USED AS A PATROL VEHICLE BY OFFICERS ON CAMPUS. UNIVERSITY POLICE ARE CURRENTLY MOVING FROM CROWN VICS TO PICKUPS AND THIS TRUCK WOULD FILL A VEHICLE NEED.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,1985718,AL,TROY UNIVERSITY POLICE DEPT HI_ED,2340,DSATVGATO,"ALL TERRAIN VEHICLE, AG/BVUS",EA,1,10442.54,2017-10-25 07:55:41.999998,GATORS WILL BE USED FOR POLICE AND SECURITY PERSONNEL TO PATROL CAMPUS. ACQUISITION OF CARTS SUCH AS THESE WILL ALLOW US TO END LEASE PROGRAMS ON GOLF CARTS AND SAVE US MONEY. WE WILL REPLACE GOLF CARTS WITH GATORS AND USE THESE ON A DAILY BASIS.,CANCELLED:  Item(s) has already been approved for another agency.
