State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Shipped,Justification
AL,CULLMAN POLICE DEPT,2YTC1D72007682,5180,014830249,"TOOL KIT,GENERAL ME",SE,1,1785,2017-07-25 00:00:00,FOR USE BY THE CULLMAN POLICE DEPARTMENT FLEET MAINTENANCE OFFICER FOR REPAIR OF VEHICLES. PATROL CARS HUMMERS AND OTHER EMERGENCY EQUIPMENT USED BY THE CULLAMN POLICE DEPARTMENT.
AL,CULLMAN POLICE DEPT,2YTC1D72017998,2340,DSMULE000,MULE,EA,1,7925,2017-07-25 00:00:00,"THIS MULE WOULD BE USED BY THE CULLMAN POLICE DPARTMENT. TO MOVE OUR OH-6 HELICOPTER IN AND OUT OF THE HANGER. MAKING OUR RESPONSE TIME MUCH FASTER IN EMERGENCY SITUATIONS WHEN OUR HELICOPTER IS NEEDED. WE DO HAVE A MULE THAT WE RECEIVED, BUT THE ENGINE IS BLOWN. WE ARE HOPING TO TAKE THE TWO OF THEM, AND MAKE ONE FULLY OPERATIONAL."
AL,CULLMAN POLICE DEPT,2YTC1D72204936,3895,DSMISCCO0,MISCELLANEOUS CONSTRUCTION EQUIPMENT,EA,1,60000,2017-08-15 00:00:00,"THIS PIECE OF EQUIPMENT WOULD BE USED BY THE CULLMAN POLICE DEPARTMENT AS A HIGH OBSERVATION PLATFORM. WE HAVE SEVERAL EVENTS A YEAR WHERE THERE IS LARGE CROWDS OF PEOPLE. PUTTING A OFFICER UP IN THE AIR OVER THE CROWDS, AND SPOTTING FOR OFFICERS ON THE GROUND. THIS COULD GIVE OFFICERS ON THE GROUND ADVANCED WARNING OF PROBLEMS ON THE GROUND, HOPEFULLY HELPING TO REDUCE PUBLIC AND OFFICER INJURIES."
AL,CULLMAN POLICE DEPT,2YTC1D72236180,5120,DSHANDTOL,"HAND TOOLS NONEDGED, NONPOWERED",LT,1,1500,2017-08-15 00:00:00,THESE HAND TOOLS WILL BE USED BY THE CULLMAN POLICE DEPARTMENT FLEET MAINTENANCE OFFICER FOR MAINTENANCE ON PATROL UNITS AND OTHER EMERGENCY EQUIPMENT.
AL,CULLMAN POLICE DEPT,2YTC1D72236181,5120,015981653,"JACK KIT,HYDRAULIC,HAND",KT,1,1381.37,2017-08-15 00:00:00,"THIS JACK WILL BE USED BY THE CULLMAN POLICE DEPARTMENT FLEET MAINTENANCE OFFICER TO MAINTAIN EMERGENCY EQUIPMENT USED BY THE DEPARTMENT. PATROL UNITS, TACTICAL UNIT VEHICLES, AND OTHER EMERGENCY EQUIPMENT USED BY THE CULLMAN POLICE DEPARTMENT."
AL,CULLMAN POLICE DEPT,2YTC1D72382527,2320,012157631,"TRUCK,VAN",EA,1,33082,2017-08-31 00:00:00,THIS VEHICLE WILL BE USED BY THE CULLMAN POLICE DEPARTMENT FOR STORING AND DISTRIBUTING EMERGENCY ROAD SIGNS AND TRAFFIC CONES. THE CITY OF CULLMAN HAS A MAJOR INTERSTATE HIGHWAY THAT RUNS THROUGH THE MIDDLE OF OUR CITY. THERE ARE SEVERAL MAJOR ACCIDENTS EACH YEAR THAT CALLS FOR TRAFFIC TO BE ROUTED THROUGH THE CITY. THIS VEHICLE WILL ALLOW US TO QUICKLY ACCESS THESE SIGNS AND CONES TO DISTRIBUTE THEM TO THE PROPER LOCATIONS WHEN THESE EMERGENCY SITUATIONS ARISE.
AL,CULLMAN POLICE DEPT,2YTC1D72402882,8145,014653621,SHIPPING AND STORAG,EA,1,11736.44,2017-08-31 00:00:00,"THIS CONTAINER WILL BE USED BY THE CULLMAN POLICE DEPARTMENTS INVESTIGATION DIVISION TO STORE AND MAINTAIN EVIDENCE. OUR CURRENT EVINCE ROOM IS EXTREMELY OVERCROWDED WITH EVIDENCE. THIS WILL ALLOW OUR LARGER EVIDENCE LIKE BICYCLES, MOTORCYCLES, (ETC) TO BE STORED WHERE THEY CAN BE LOCKED UP AND SECURED IN DRY STORAGE. THE ITEM WILL BE PLACED BEHIND THE POLICE DEPARTMENT ON A CONCRETE PAD."
AL,CULLMAN POLICE DEPT,2YTC1D72507129,8145,014653621,SHIPPING AND STORAG,EA,1,11736.44,2017-09-20 00:00:00,"THIS CONTAINER WILL BE USED BY THE FLEET MAINTENANCE SUPERVISOR OF THE CULLMAN POLICE DEPARTMENT TO STORE FLAMMABLE MATERIALS SUCH AS GASOLINE, DEISEL FUEL, AND OILS. USED IN THE MAINTENACE AND UPKEEP OF OUR EMERGENCY EQUIPMENT."
AL,CULLMAN POLICE DEPT,2YTC1D72507130,8145,014653621,SHIPPING AND STORAG,EA,1,11736.44,2017-09-20 00:00:00,THIS UNIT WILL BE USED AT THE CULLMAN POLICE DEPARTMENT FIRING RANGE TO STORE METAL AND WOOD TARGETS USED TO QUAULIFY OUR PERSONEL AND TRAIN THEM IN FREARMS THIS WOULD ALLOW US TO STORE THE ITEMS SO THEY WILL BE OUT OF THE ELEMENTS AND KEEP THEM FROM DETERIORATING.
AL,CULLMAN POLICE DEPT,2YTC1D72507131,8145,014653621,SHIPPING AND STORAG,EA,1,11736.44,2017-09-20 00:00:00,THIS CONTAINER WILL BE USED BY THE CULLMAN POLICE DEPARTMENTS RECORDS DIVISION TO STORE DOCUMENTS OF RECORDS THAT MUST BE KEPT AND MAINTAINED FOR A PERIOD OF TEN YEARS. THIS WILL GIVE US MUCH NEEDED SPACE. FOR THE STORING OF THESE DOCUMENTS.
AL,CULLMAN POLICE DEPT,2YTC1D72507134,5120,DSHANDTOL,"HAND TOOLS NONEDGED, NONPOWERED",LT,1,7300,2017-09-20 00:00:00,"THESE HAND TOOLS WILL BE USED BY OUR FLEET MAINTENANCE OFFICER TO PERFORM WORK ON OUR EMERGENCY EQUIPMENT. PATROL UNITS, HUMMERS AND OTHER EMERGENCY EQUIPMENT BELONGING TO THE CULLMAN POLICE DEPARTMENT."
AL,CULLMAN POLICE DEPT,2YTC1D72558771,5140,DSTOOLBOX,TOOLBOX,EA,1,300,2017-09-20 00:00:00,"THIS TOOL BOX WILL BE USED BY THE FLEET MAINTENANCE OFFICER TO STORE TOOLS THAT WILL BE USED IN THE MAINTENANCE OF EMERGENCY EQUIPMENT BELONGING TO THE CULLAMN POLICE DEPARTMENT. PATROL CARS, HUMMERS, AND OTHER EMERGENCY EQUIPMENT."
AL,CULLMAN POLICE DEPT,2YTC1D72611421,5180,015502331,"TOOL KIT,GENERAL MECHANIC'S",KT,1,2194.76,2017-09-20 00:00:00,"THIS TOOL KIT WOULD BE USED BY THE FLEET MAINTENANCE OFFICER TO PROVIDE REPAIRS ON CULLMAN POLICE DEPARTMENT EMERGENCY EQUIPMENT. CULLMAN POLICE DEPARTMENT HAS A FLEET MAINTENANCE OFFICER THAT PERFORMS REPAIRS ON PATROL VEHICLES AND ALSO EQUIPMENT USED BY THE TACTICAL UNIT. HUMMERS AND MRAP, AND OTHER EMERGENCY EQUIPMENT."
AL,CULLMAN POLICE DEPT,2YTC1D72611425,5120,013551742,"WRENCH,TORQUE",EA,1,334.45,2017-09-20 00:00:00,THIS TORQUE WRENCH WOULD BE USED BY THE CULLMAN POLICE DEPARTMENTS FLEET MAINTENANCE OFFICER FOR REPAIRS ON EMERGENCTY VEHICLES THAT REQUIRE SPECIFIC TORQUE SPECS ON BOLTS AS THEY ARE BEING REPLACED ON UNITS BELONGING TO THE CULLMAN POLICE DEPARTMENT.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR971986740,6115,014133821,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUN",EA,1,32622,2017-09-05 00:00:00,REQUIRED FOR TRAINING SPECIAL AGENT BOMB TECHS IN A FIELD ENVIRONMENT IN LARGE VEHICLE BOMB RENDERING SAFE TRAINING.  WILL BE USED TO POWER EQUIPMENT.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972079573,8140,009601699,"CHEST,AMMUNITION",EA,400,11.1,2017-08-15 00:00:00,WILL BE UTILIZED AS INERT IED'S FOR TRAINING SPECIAL AGENT BOMB TECHS AND PSBT IN PROPER RENDERING SAFE PROCEDURES.  THESE WILL BE DESTROYED.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972204783,1385,DSROBTEOD,EOD ROBOT,EA,5,14608.44,2017-08-21 00:00:00,ROBOTS WILL BE UTILIZED IN TRAINING SPECIAL AGENT BOMB TECHS IN PROPER LOCATE AND RENDER SAFE OPERATIONS.  ROBOTS WILL BE UTILIZED IN A TRAINING ENVIRONMENT.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972204784,1385,DSROBTEOD,EOD ROBOT,EA,8,71060,2017-08-21 00:00:00,ROBOTS WILL BE UTILIZED IN TRAINING SPECIAL AGENT BOMB TECHS IN PROPER LOCATE AND RENDER SAFE OPERATIONS.  ROBOTS WILL BE UTILIZED IN A TRAINING ENVIRONMENT.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972215498,4240,015994970,STRAP CUTTER COMBAT,EA,4,41.03,2017-08-24 00:00:00,CUTTERS WILL BE USED DURING THE TRAINING OF SPECIAL AGENT BOMB TECHS IN MARITIME OPERATIONS.  USED IS CUTTING MATERIALS.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972215499,4240,015994970,STRAP CUTTER COMBAT,EA,13,41.03,2017-08-24 00:00:00,CUTTERS WILL BE USED DURING THE TRAINING OF SPECIAL AGENT BOMB TECHS IN MARITIME OPERATIONS.  USED IS CUTTING MATERIALS.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972225742,8110,DSDRMETAL,"UNUSED DRUM, METAL",EA,48,12.12,2017-08-23 00:00:00,DRUMS WILL BE UTILIZED IN TRAINING SPECIAL AGENT BOMB TECHS IN ADVANCED CLASSES.  THEY WILL BE DESTROYED.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972361802,7021,DSLAPTOP2,LAPTOP COMPUTER,EA,15,21600,2017-08-30 00:00:00,ITEMS WILL BE USED AS XRAY CONTROLLERS IN THE TRAINING OF SPECIAL AGENT BOMB TECHS.  THESE WILL BE USED TO INTERPRET DIGITAL XRAYS IN THE LOCATE AND RENDER SAFE OF IED'S.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972372000,5110,016042057,"MULTI-TOOL,FOLDING,POCKET",EA,100,64.48,2017-09-09 00:00:00,"ITEMS WILL BE ISSUED TO ALL RESPONSE VEHICLES USE DIN THE TRAINING OF SPECIAL AGENT BOMB TECHS.  THESE WILL ALSO BE ISSUED TO ALL SPECIAL AGENT BOMB TECHS, FBI EOS'S, AND ET'S."
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972506880,8465,015245250,ASSAULT PACK,EA,49,77.21,2017-09-19 00:00:00,PACKS WILL BE USED IN THE TRAINING OF SPECIAL AGENT BOMB TECHS IS LOCATE AND RENDER SAFE PROCEDURES. PACKS WILL BE IED'S AND WILL BE DESTROYED.
AL,DOJ/FBI HAZ DEVICES SCHOOL,2YTQR972506881,8465,015245250,ASSAULT PACK,EA,85,77.21,2017-09-20 00:00:00,PACKS WILL BE USED IN THE TRAINING OF SPECIAL AGENT BOMB TECHS IS LOCATE AND RENDER SAFE PROCEDURES. PACKS WILL BE IED'S AND WILL BE DESTROYED.
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY71873425,4120,013933717,"COOLER,AIR,EVAPORAT",EA,1,1306.14,2017-07-25 00:00:00,THIS EQUIPMENT WILL BE USED TO COOL POLICE OFFICERS DURING EXTREME HEAT SITUATIONS FOR SPECIAL EVENTS AND DISASTER EVENTS ON AIRPORT PROPERTY
AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2YTPYY72028297,7920,002630328,"HANDLE,ACME THREADED END",EA,2,5.13,2017-07-25 00:00:00,THIS ITEM WILL BE USED FOR CLEANING AT THE POLICE DEPARTMENT OFFICE.
