Cancelled By,RTD Ref,State,Station Name (LEA),FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Requested,Justification,Reason Cancelled
LESOHQ,2282078,AL,COLLINSVILLE POLICE DEPT,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,5,959,2018-11-29 15:40:39.999996,"TO BE USED BY OUR POLICE OFFICERS ON ACTIVE COMBATANT AND RESISTING PERSONS THAT ARE BEING  ARRESTED. THE TASER IS A MORE ACTIVE AND SAFEST WAY TO DEPLOY ON SUSPECTS, RATHER THAN ANY OTHER NON- LETHAL DEVICE.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2255654,AL,COLLINSVILLE POLICE DEPT,2340,DSMULE000,MULE,EA,1,6799,2018-10-17 18:18:16.000001,THE MULE WILL BE USED BY OUR POLICE DEPARTMENT OFFICERS TO GO OFF ROAD IN CASE OF EMERGENCY SITUATIONS LIKE MISSING PERSONS AND DRUG INTERDICTION. IT WILL ALSO ALLOW US TO GAIN ACCESS TO THE RAILROAD RIGHT OF WAY IN CASE OF EMERGENCIES LIKE TRAIN VS CAR ETC;.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2246059,AL,COLLINSVILLE POLICE DEPT,2310,016544105,"UTILITY VEHICLE,OFF ROAD",EA,1,31905.14,2018-10-03 10:07:35.999996,"VEHICLE WILL BE USED FOR OFF ROAD BY OUR POLICE OFFICERS RESPONDING TO MISSING PERSONS, DRUG INTERDICTION AND ACCESS TO THE RAILROAD  WHEN EMERGENCY SITUATIONS ARISE.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2246101,AL,DALE COUNTY SHERIFF OFFICE,2330,DSTRAILE1,TRAILER,EA,1,2000,2018-10-03 10:26:51,WE REQUEST THIS SPEED SIGN TO PLACE IN OR SCHOOL ZONES TO WARN DRIVERS OF THE SPEED LIMIT. THIS PORTAL DEVICE WILL IMPROVE SAFETY IN OUR SCHOOL ZONES AND OTHER HIGH TRAFFIC AREAS. THIS EQUIPMENT IS LOCATED IN OUR HOME TOWN OF FORT RUCKER. THANK YOU FOR YOUR CONSIDERATION.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2251062,AL,DALE COUNTY SHERIFF OFFICE,8415,016200094,TACTICAL HELMET,EA,7,82.8,2018-10-10 09:37:45.000002,THE DALE COUNTY SHERIFFS OFFICE REQUEST THESE HELMETS TO ISSUE TO MEMBERS OF OUR SWAT TEAM FRO ADDED PROTECTION WHILE PERFORMING THEIR DUTIES. THANK YOU FOR YOUR CONSIDERATION.,PROHIBITED: The Military Services prohibits the LESO to approve the reutilization of Kevlar Helmets or Body Armor to Law Enforcement Activities (LEA).
LESOHQ,2257249,AL,DALE COUNTY SHERIFF OFFICE,1005,015855664,"SUPPRESSOR,SMALL ARMS WEAPON",EA,1,100,2018-10-20 14:00:38.999998,"WE REQUEST THIS SUPPRESSOR TO USE ON A PATROL RIFLE TO IMPROVE ACCURACY, SAFETY, AND REDUCE HEARING DAMAGE. THIS WILL ALSO BE USE AT OUR TRAINING FACILITY FOR HEARING PROTECTION. THANK YOU FOR YOUR CONSIDERATION. DALE COUNTY SHERIFFS OFFICE",item has wrong coding for reut
LESOHQ,2248614,AL,DALE COUNTY SHERIFF OFFICE,5855,015330557,"SIGHT,THERMAL",EA,6,15000,2018-10-05 22:26:28,"THE DEPOT STATED THAT THESE APPEAR TO BE USABLE., I UNDERSTAND ITS A GAMBLE WITH CONDITION H ITEMS.WE REQUEST THESE SIGHTS TO ENHANCE OUR LOWLIGHT CAPABILITIES AND THE IMPROVE SAFETY AND ACCURACY OR OUR DEPUTIES. THESE DEVICES CAN BE USED FOR SEARCH AND RESCUE OR PATROL RIFLE ENHANCERS. THANK YOU FOR YOUR CONSIDERATION.",CANCELLED: This DEMIL Code F controlled item cannot be approved to LESO customers at this time as the item requires DEMIL at time of turn in to a DLA site. LESO customers are unable to perform DEMIL requirements and there is no turn-in disposal plan if needed.
LESOHQ,2268233,AL,DALE COUNTY SHERIFF OFFICE,2320,015526889,"TRUCK,CARGO",EA,1,31019.46,2018-11-05 21:49:55.000004,THE DALE COUNTY SHERIFFS OFFICE REQUESTS THIS VEHICLE TO USE AS A PATROL VEHICLE FOR OUR COUNTY. THIS VEHICLE WILL BE USED FOR PATROL AND DRUG INTERVENTION. WE ARE IN SERIOUS NEED OF PATROL VEHICLES AT THIS TIME. THANK YOU FOR YOUR CONSIDERATION.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2288061,AL,DALE COUNTY SHERIFF OFFICE,2320,009651039,"TRUCK,CARGO",EA,1,3123,2018-12-11 12:28:57.999996,"WE REQUEST THIS TRUCK TO USE AS A SCHOOL RESOURCE OFFICER VEHICLE AND PATROL CAR. I WILL BE USED TO PATROL OUR COUNTY SCHOOLS AND PERFORM TRAFFIC DETAILS. THANK YOU FOR YOUR CONSIDERATION, DALE COUNTY SHERIFFS OFFICE",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2279767,AL,DALE COUNTY SHERIFF OFFICE,1095,015267860,"FIRING DEVICE,NON-LETHAL",EA,2,1079,2018-11-26 12:12:45.999997,DALE COUNTY SHERIFFS OFFICE REQUEST THESE DEVICES FOR DEPLOYING LESS LETHAL OPTIONS WHILE ON PATROL WHICH WILL INCREASE PUBLIC SAFETY. THESE WILL ALSO BE DEPLOYED IN OUR JAIL. I AM AN FNH CERTIFIED ARMORER AND INSTRUCTOR FOR THE FN 303. THANK YOU FOR YOUR CONSIDERATION.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2279766,AL,DALE COUNTY SHERIFF OFFICE,7025,DSHARDDR1,"HARD DRIVE, INTERNAL",EA,12,150,2018-11-26 12:12:45.999997,WE REQUEST THESE HARD-DRIVES TO USE IN THE COMPUTER TOWERS ER WERE AWARDED TO USE AT OUR OFFICE AND JAIL. THEY WILL BE USED FOR LAW ENFORCEMENT PURPOSES. THANK YOU DALE COUNTY SHERIFFS OFFICE,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,2280728,AL,DALE COUNTY SHERIFF OFFICE,7010,016200040,"COMPUTER SYSTEM,DIGITAL",EA,10,361.14,2018-11-27 20:41:56,"WE REQUEST THESE COMPUTERS TO USE IN OUR OFFICE, ON PATROL, AND IN OUR JAIL. THEY WILL BE USED FOR DATA ENTRY, BOOKING, SEARCHING, TRAINING, AND BOOKING. THANK YOU FOR YOU CONSIDERATION. DALE COUNTY SHERIFFS OFFICE",CANCELLED: Per a DLA directive these devices cannot be reutilized as they have been found to contain personal sensitive data.
LESOHQ,2292538,AL,DALE COUNTY SHERIFF OFFICE,1095,015286894,"CARTRIDGE,ELECTRIC",PG,6,408.32,2018-12-19 11:18:34.999997,"THE DALE COUNTY SHERIFFS OFFICE REQUESTS THESE TASER CARTRIDGES TO USE IN OUR TASER TRAINING PROGRAM. TASER REQUIRES OUR DEPUTIES TO FIRE 3 LIVE CARTRIDGES EACH YEAR IN TRAINING SCENARIOS. THESE CARTRIDGES ARE EXPIRED AND CAN NOT BE DEPLOYED FOR DUTY USE BUT WILL BE VERY BENEFICIAL TO OUR TRAINING PROGRAM. PLEASE BE AWARE THAT THESE CARTRIDGES ARE ONE TIME USE ONLY, WE WILL SAVE THE SPENT CARTRIDGES TO TURN BACK IN AFTER USE. THANK YOU FOR YOUR CONSIDERATION.",CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2289918,AL,DALE COUNTY SHERIFF OFFICE,2310,DSPASSMOT,PASSENGER MOTOR VEHICLES,EA,1,12553.95,2018-12-14 09:51:35.999997,WE REQUEST THIS VEHICLE TO CONVERT TO A PATROL VEHICLE FOR DRUG INTERDICTION ON OUR HIGHWAYS AND TRAFFIC ENFORCEMENT. WE ARE IN NEED OF A NEW PATROL VEHICLE. WE WERE APPROVED FOR ANOTHER SUBURBAN IN MINOT BUT ARE HAVING DIFFICULTY GETTING A TRANSPORTATION COMPANY TO PICK IT UP DUE TO THE LOCATION. PLEASE CONSIDER DALE COUNTY SHERIFFS OFFICE FOR THIS VEHICLE. THANK YOU,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2295411,AL,DALE COUNTY SHERIFF OFFICE,7021,DSHANDHE0,HANDHELD DEVICE,EA,8,500,2018-12-27 14:22:33.999997,"THE DALE COUNTY SHERIFFS OFFICER REQUEST THESE COMPUTERS FOR MOBILE COMPUTING WHILE IN THE FIELD. THESE LAPTOPS WILL BE USED FOR TRAFFIC ENFORCEMENT, WARRANT SERVICE AND NCIC. THANK YOU FOR YOUR CONSIDERATION.",CANCELLED: Per a DLA directive these devices cannot be reutilized as they have been found to contain personal sensitive data.
LESOHQ,2295410,AL,DALE COUNTY SHERIFF OFFICE,7021,DSHANDHE0,HANDHELD DEVICE,EA,2,200,2018-12-27 14:22:33.999997,"THE DALE COUNTY SHERIFFS OFFICER REQUEST THESE COMPUTERS FOR MOBILE COMPUTING WHILE IN THE FIELD. THESE LAPTOPS WILL BE USED FOR TRAFFIC ENFORCEMENT, WARRANT SERVICE AND NCIC. THANK YOU FOR YOUR CONSIDERATION.",CANCELLED: Per a DLA directive these devices cannot be reutilized as they have been found to contain personal sensitive data.
LESOHQ,2253902,AL,DOJ/FBI HAZ DEVICES SCHOOL,8140,009601699,"CHEST,AMMUNITION",EA,288,11.1,2018-10-15 15:17:49.000002,CHEST WILL BE USED AS INERT DEVICES IN THE TRAINING OF PUBLIC SERVICE BOMB TECHS AND SPECIAL AGENT BOMB TECHS AT THE HAZARDOUS DEVICES SCHOOL.  THEY WILL BE MADE INTO AN INERT IED AND DESTROYED.,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,2275047,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,6115,001181240,"GENERATOR SET,DIESEL ENGINE",EA,1,14891,2018-11-16 10:31:58.999999,THIS ITEM WILL BE USED TO POWER BUILDING TO POLICE AIRPORT TRAINING - STAGING AREA,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2281861,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,7010,016200040,"COMPUTER SYSTEM,DIGITAL",EA,7,361.14,2018-11-29 11:00:06.000002,THESE ITEMS WILL BE USED BY OFFICERS FOR PATROL USES SUCH AS POLICE PERIMETER CHECKS IN THE SECURE AREAS AND MAKING REPORTS OF DANGEROUS AREAS OF THE AIRPORT AND ALSO FOR PAPERWORK,CANCELLED: Per a DLA directive these devices cannot be reutilized as they have been found to contain personal sensitive data.
LESOHQ,2281862,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,7,959,2018-11-29 11:00:06.000002,THESE ITEMS WILL BE USED BY POLICE OFFICERS PERFORMING ARREST ON VIOLENT SUBJECTS THAT ARE RESISTING ARREST. THIS ITEM WILL ALSO HELP LOWER INJURIES TO OFFICERS AND SUSPECTS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2282484,AL,DOTHAN REGIONAL AIRPORT POLICE LEA,2340,015746673,ALL TERRAIN VEHICLE WHEELED,EA,1,11365,2018-11-30 09:41:17.000001,THIS ITEM WILL BE USED BY THE POLICE DEPARTMENT TO PATROL THE PRIMITIVE PART OF THE AIRPORT SECURE FENCING AND WILL ALSO BE USED FOR SEARCH AND RESCUE EFFORTS IN THE AREA.,CANCELLED:  Agency has assigned - closed like items on their property book that can satisfy what is being asked in their justification. Please let the LESO know the status of the assigned - closed property and why the requested property is needed.
LESOHQ,2290090,AL,FLORENCE POLICE DEPT,2310,DSPASSMOT,PASSENGER MOTOR VEHICLES,EA,1,12553.95,2018-12-14 13:33:11.999998,THIS VEHICLE WILL BE ISSUED TO A DETECTIVE WITH THE FLORENCE POLICE DEPARTMENT.  HE WILL KEEP CRIME SCENE PROCESSING EQUIPMENT IN IT.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2290091,AL,FLORENCE POLICE DEPT,2310,DSPASSMOT,PASSENGER MOTOR VEHICLES,EA,1,12553.95,2018-12-14 13:33:11.999998,THIS WILL BE USED BY THE EVIDENCE CUSTODIAN AT THE FLORENCE POLICE DEPARTMENT.  IT WILL BE USED TO TRANSPORT COLLECTED EVIDENCE TO THE REGIONAL LAB.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2276662,AL,FLORENCE POLICE DEPT,5130,DSSAW0002,"SAW, POWER",EA,2,989.45,2018-11-19 09:22:34,OFFICERS WILL USE THESE TO CLEAR ROADWAYS OF TREES AND TREE LIMBS AFTER STORMS.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2248754,AL,FLORENCE POLICE DEPT,4910,014211050,"LIFT,MOTOR VEHICLE",SE,1,36609,2018-10-06 14:24:40.999997,THIS EQUIPMENT WILL BE USED TO LIFT POLICE CARS TO PERFORM OIL CHANGES.,CYCLE: This item has moved into the unapproved General Services Administration GSA cycle and cannot be approved to LESO customers.
LESOHQ,2282853,AL,HANCEVILLE POLICE DEPARTMENT,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,15,959,2018-11-30 16:57:32.000003,HANCEVILLE POLICE DEPARTMENT WILL USE THESE ITEMS TO OFFER OUR OFFICERS LESS THAN LETHAL OPTIONS.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2278583,AL,HANCEVILLE POLICE DEPARTMENT,2320,014581207,TRUCK TRACTOR,EA,1,70832,2018-11-21 17:16:30.999997,THE HANCEVILLE POLICE DEPARTMENT WILL USE THIS EQUIPMENT TO MOVE EXCAVATING EQUIPMENT TO AND FROM THE POLICE FIRING RANGE AND OBSTACLE COURSE.,CANCELLED:  Agency has assigned - closed like items on their property book that can satisfy what is being asked in their justification. Please let the LESO know the status of the closed property and why the requested property is needed.
LESOHQ,2269195,AL,HEADLAND POLICE DEPT,5855,015264703,"SIGHT,NIGHT VISION SNIPERSCOPE",EA,1,10100.04,2018-11-06 13:28:37.999998,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY PROVIDING THEM WITH THE EQUIPMENT TO SAFELY DO THIER JOB AND PROVIDE THEM WITH THE EQUIPMENT NEEDED.,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,2269194,AL,HEADLAND POLICE DEPT,5855,015264703,"SIGHT,NIGHT VISION SNIPERSCOPE",EA,1,10100.04,2018-11-06 13:28:37.999998,THE HEADLAND POLICE DEPARTMENT AND OFFICERS WOULD BENEFIT FROM THIS EQUIPMENT BY PROVIDING THEM WITH THE EQUIPMENT TO SAFELY DO THIER JOB AND PROVIDE THEM WITH THE EQUIPMENT NEEDED.,CANCELLED: At this time the LESO will not approve any Night Vision or Optics that has been turned in by a LESO customer (meaning DTIDs that start with 2YT) or with a condition code of H without the acknowledgement from the requesting agency stating they have contacted the site that the property is located at to confirm condition.
LESOHQ,2283813,AL,HENRY COUNTY SHERIFFS OFFICE,7310,003162299,"OVEN,BAKING AND ROA",EA,1,11847.46,2018-12-03 15:26:03.000002,THE HENRY COUNTY SHERIFFS DEPARTMENT WOULD USE THIS OVEN TO COOK AND PREPARE MEALS FOR INMATES AND STAFF AT THE HENRY COUNTY SHERIFFS DEPARTMENT JAIL,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283811,AL,HENRY COUNTY SHERIFFS OFFICE,7320,DSKITCHEN,KITCHEN EQUIPMENT AND APPLIANCES,EA,1,10437,2018-12-03 15:26:03.000002,THE HENRY COUNTY SHERIFFS DEPARTMENT WOULD USE THIS MIXER IN THE JAIL TO PREPARE MEALS FOR INMATES AND STAFF HOUSED AT THE HENRY COUNTY SHERIFFS DEPARTMENT JAIL,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283809,AL,HENRY COUNTY SHERIFFS OFFICE,7310,DSFRYER00,FRYER,EA,1,6660.15,2018-12-03 15:26:03.000002,THE HENRY COUNTY SHERIFFS DEPARTMENT WOULD USE THIS FRYER IN THE KITCHEN OF THE JAIL TO PREPARE MEALS FOR INMATES AND STAFF AT THE HENRY COUNTY SHERIFFS OFFICE JAIL,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2280563,AL,HENRY COUNTY SHERIFFS OFFICE,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,10,959,2018-11-27 16:59:50,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THESE TO ISSUE TO DEPUTIES TO USE ON DUTY AS A NON LETHAL DEVICE.,CANCELLED:  Item(s) has already been approved for another agency.
LESOHQ,2283405,AL,HENRY COUNTY SHERIFFS OFFICE,7320,DSKITCHEN,KITCHEN EQUIPMENT AND APPLIANCES,EA,1,10437,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283403,AL,HENRY COUNTY SHERIFFS OFFICE,7320,DSKITCHEN,KITCHEN EQUIPMENT AND APPLIANCES,EA,1,4600,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283404,AL,HENRY COUNTY SHERIFFS OFFICE,7310,DSFRYER00,FRYER,EA,1,6660.15,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283409,AL,HENRY COUNTY SHERIFFS OFFICE,7310,DSMICROW0,MICROWAVE,EA,2,125,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283410,AL,HENRY COUNTY SHERIFFS OFFICE,4110,DSREFRIG0,REFRIGERATOR,EA,2,200,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283408,AL,HENRY COUNTY SHERIFFS OFFICE,4110,DSREFRIG0,REFRIGERATOR,EA,1,2541,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283407,AL,HENRY COUNTY SHERIFFS OFFICE,7310,003162299,"OVEN,BAKING AND ROA",EA,1,11847.46,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283406,AL,HENRY COUNTY SHERIFFS OFFICE,7310,003162297,"OVEN,BAKING AND ROA",EA,1,4286.45,2018-12-02 20:46:20.999997,THE HENRY COUNTY SHERIFF DEPARTMENT WOULD USE THIS ITEM TO GO INTO THE KITCHEN OF THE JAIL TO PREPARE FOOD FOR INMATES.,"JUSTIFICATION: Please provide a justification that states these three requirements. We need to know that it will be used by the requesting Law Enforcement Agency, used for a Law Enforcement purpose and be persuasive. Provide specific examples of how the item will be used."
LESOHQ,2283732,AL,HOUSTON COUNTY SHERIFF DEPT,1095,015432189,"FIRING DEVICE,NON-LETHAL",EA,20,959,2018-12-03 13:32:05.999997,THE HOUSTON COUNTY SHERIFFS OFFICE WILL ISSUE THESE TASERS TO DEPUTIES TO UTILIZE AS A NON LETHAL TOOL TO GAIN CONTROL OVER VIOLENT AND OR NON COMPLIANT SUSPECTS.,CANCELLED:  Item(s) has already been approved for another agency.
