State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Shipped,Justification
KY,WILDER POLICE DEPT,2YT02300609788,6515,DSDEFIBRI,DEFIBRULATOR,EA,4,1952,2020-03-19 00:00:00,TO BE UTILIZED BY THE WILDER POLICE DEPARTMENT IN THE OFFICE AND IN POLICE CRUISERS.
KY,WILDER POLICE DEPT,2YT02300763680,4240,015045727,"GOGGLES,INDUSTRIAL",EA,50,62.73,2020-03-25 00:00:00,"TO BE UTILIZED BY THE WILDER POLICE DEPARTMENT DURING RESCUE OPERATIONS, AND REPLACED AS NEEDED DUE TO COVID 19 OR OTHER PATHOGEN EXPOSURES."
NJ,WEST CALDWELL POLICE DEPT,2YT02F00578714,6240,015324180,"KIT,LIGHT TACTICAL",EA,4,300,2020-03-05 00:00:00,THE WEST CALDWELL POLICE DEPARTMENT WILL UTILIZE THESE WEAPON LIGHTS ON OUR DEPARTMENT ISSUED PATROL RIFLES.
WI,WEST SALEM POLICE DEPT,2YT02L00028200,8465,015938664,"PACK,RUCKSACK",EA,2,77.17,2020-01-16 00:00:00,"THE WEST SALEM POLICE DEPARTMENT WILL BE USING THESE RUCKSACKS TO CARRY OUR ACTIVE SHOOTER GEAR SUCH AS HELMET, CHEST PLATE, AND LEG SHROUD.  THESE PACKS ARE ASSIGNED TO EACH OFFICER TO CARRY DAILY IN THEIR SQUAD CARS."
WI,WEST SALEM POLICE DEPT,2YT02L00363313,1240,015171751,"SIGHT,HOLOGRAPHIC",EA,1,264,2020-02-12 00:00:00,THIS HOLOGRAPHIC SIGHT WILL BE USED BY THE WEST SALEM POLICE DEPARTMENT AND WILL BE MOUNTED ON A PATROL SHOTGUN USED IN OUR SQUADS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93454977,7310,DSFOODCOO,"FOOD COOKING, BAKING, AND SERVING EQUIP",EA,1908,5.6,2020-01-02 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE PLATES CAN BE UTILIZED AT OUR STATE POLICE ACADEMY AND UTILIZED IN THE CAFETERIA. OUR ACADEMY FEEDS OVER 100 STUDENTS DAILY AND THREE TIMES PER DAY.  THESE PLATES WOULD BE UTILIZED TO REPLACE THE OLDER CAFETERIA PLATES THAT ARE USED.  WE CAN ALSO SEND THE REMAINDER TO OTHER DETACHMENTS ACROSS THE STATE THAT HAVE KITCHEN FACILITIES.  MANY KITCHENS DO NOT COME EQUIPPED WITH PLATES.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93454978,5895,015376057,"CASE,ELECTRONIC COMMUNICATIONS EQUIPMENT",EA,1,355,2020-01-02 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE CASES CAN BE UTILIZED BY OUR TROOPERS TO HOUSE CRIME SCENE EQUIPMENT AND OTHER EQUIPMENT USED ON A DAILY BASIS BY OUR TROOPERS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536678,4235,015571216,TYVEK COVERALLS XL,BX,44,87,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE COVERALLS CAN BE  BE UTILIZED BY OUR TROOPERS WHO ARE ON OUR CRIME SCENE TEAMS.  THESE WILL BE WORN WHEN CONDUCTING CRIME SCENE EXAMINATIONS.  THEY WOULD BE VERY USEFUL TO OUR AGENCY.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536683,6532,DSHOSPCLO,HOSPITAL AND SURGICAL CLOTHING,EA,1,295,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  TO BE UTILIZED BY OUR TROOPERS AT THE STATE POLICE ACADEMY OR BEDROOMS ON DETACHMENTS.  OUR ACADEMY IS DOWN SEVERAL HUNDRED BLANKETS AND WOULD PUT THESE TO IMMEDIATE USE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536686,6532,DSHOSPCLO,HOSPITAL AND SURGICAL CLOTHING,EA,1,295,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  TO BE UTILIZED BY OUR TROOPERS AT THE STATE POLICE ACADEMY OR BEDROOMS ON DETACHMENTS.  OUR ACADEMY IS DOWN SEVERAL HUNDRED BLANKETS AND WOULD PUT THESE TO IMMEDIATE USE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536688,6532,DSHOSPCLO,HOSPITAL AND SURGICAL CLOTHING,EA,1,295.11,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  TO BE UTILIZED BY OUR TROOPERS AT THE STATE POLICE ACADEMY OR BEDROOMS ON DETACHMENTS.  OUR ACADEMY IS DOWN SEVERAL HUNDRED BLANKETS AND WOULD PUT THESE TO IMMEDIATE USE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536689,6532,DSHOSPCLO,HOSPITAL AND SURGICAL CLOTHING,EA,1,295.11,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  TO BE UTILIZED BY OUR TROOPERS AT THE STATE POLICE ACADEMY OR BEDROOMS ON DETACHMENTS.  OUR ACADEMY IS DOWN SEVERAL HUNDRED BLANKETS AND WOULD PUT THESE TO IMMEDIATE USE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536693,6515,DSMEDSUPB,MEDICAL SUPPLIES,BX,5,77.19,2020-01-16 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE GLOVES CAN BE UTILIZED BY OUR TROOPERS FOR FINGERPRINTING SUSPECTS, CONDUCTING CRIME SCENE EXAMINATIONS AND OTHER POLICE USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536694,6515,DSMEDSUPB,MEDICAL SUPPLIES,BX,5,10,2020-01-16 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE GLOVES CAN BE UTILIZED BY OUR TROOPERS FOR FINGERPRINTING SUSPECTS, CONDUCTING CRIME SCENE EXAMINATIONS AND OTHER POLICE USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536697,6515,DSMEDSUPB,MEDICAL SUPPLIES,BX,2,77.19,2020-01-16 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE GLOVES CAN BE UTILIZED BY OUR TROOPERS FOR FINGERPRINTING SUSPECTS, CONDUCTING CRIME SCENE EXAMINATIONS AND OTHER POLICE USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z93536704,5950,015419053,"TRANSFORMER,POWER,S",EA,20,122.85,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THE WVSP IS RESPONSIBLE FOR MOST OF THE RADIO TOWER SITES ACROSS WV.  THESE WOULD BE USED WITH OUR BATTERY BACKUPS.  THESE CAN ALSO BE USED IN OUR RADIO COMMUNICATION CENTERS ACROSS THE STATE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z93567214,6140,016309319,BATTERY SET,EA,15,588.43,2020-01-02 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE POWER SUPPLIES WILL BE USED BY OUR TROOPERS-IT TECHS TO ASSIST IN BACKING UP OUR SERVERS, DISPATCH CENTERS AND DETACHMENTS.  THESE WILL HELP US TO SAVE OUR INFORMATION DURING A POWER OUTAGE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z93567215,7110,DSCHAIR02,"CHAIR, OFFICE",EA,8,50,2020-01-02 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE CHAIRS WILL BE UTILIZED BY OUR TROOPERS IN THEIR OFFICES TO SIT ON WHILE WORKING AT THEIR DESKS. WE ARE IN DIRE NEED OF SEVERAL HUNDRED OFFICE CHAIRS
WV,WEST VIRGINIA STATE POLICE,2YT03Z93567216,7110,DSCHAIR02,"CHAIR, OFFICE",EA,4,50,2020-01-02 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE CHAIRS WILL BE UTILIZED BY OUR TROOPERS IN THEIR OFFICES TO SIT ON WHILE WORKING AT THEIR DESKS. WE ARE IN DIRE NEED OF SEVERAL HUNDRED OFFICE CHAIRS
WV,WEST VIRGINIA STATE POLICE,2YT03Z93567217,6720,DSDIGITA0,"CAMERA, DIGITAL",EA,74,25,2020-01-02 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE CAMERAS WILL BE UTILIZED TO PHOTOGRAPH CRASH AND CRIME SCENES.  THE PICTURES WILL THEN BE UTILIZED IN COURT PROCEEDINGS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00028334,7520,DSOFFDEVI,OFFICE DEVICES AND ACCESSORIES,EA,19,10,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BINDERS CAN BE UTILIZED BY OUR TROOPERS TO FILE EVIDENCE PAPERWORK, REPORTS FOR CRIMINAL INVESTIGATIONS, LOGS AND A HOST OF OTHER OFFICE RELATED TASKS."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00028335,7520,DSOFFDEVI,OFFICE DEVICES AND ACCESSORIES,EA,54,8,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BINDERS CAN BE UTILIZED BY OUR TROOPERS TO FILE EVIDENCE PAPERWORK, REPORTS FOR CRIMINAL INVESTIGATIONS, LOGS AND A HOST OF OTHER OFFICE RELATED TASKS."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00028336,7520,DSOFFDEVI,OFFICE DEVICES AND ACCESSORIES,EA,31,7,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BINDERS CAN BE UTILIZED BY OUR TROOPERS TO FILE EVIDENCE PAPERWORK, REPORTS FOR CRIMINAL INVESTIGATIONS, LOGS AND A HOST OF OTHER OFFICE RELATED TASKS."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00028337,7520,DSOFFDEVI,OFFICE DEVICES AND ACCESSORIES,EA,14,9,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BINDERS CAN BE UTILIZED BY OUR TROOPERS TO FILE EVIDENCE PAPERWORK, REPORTS FOR CRIMINAL INVESTIGATIONS, LOGS AND A HOST OF OTHER OFFICE RELATED TASKS."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00028341,5836,DSRECEIV0,"RECEIVER, COMMUNICATION EQUIPMENT",EA,21,150,2020-01-15 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE PHONE RECEIVERS CAN BE UTILIZED BY OUR TROOPERS WHILE DRIVING IN THEIR CRUISERS AS REQUIRED BY LAW.  THESE WOULD ASSIST OUR TROOPERS WHEN RECEIVING VITAL INFORMATION OVER THE PHONE INSTEAD OF OVER THE RADIO IN SITUATIONS THAT INFORMATION RELAYED OVER THE RADIO COULD BE HARMFUL....SUCH AS SEARCH AND ARREST WARRANT SERVICE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00028369,5340,DSSTRAP01,"STRAP, COMMERCIAL",EA,100,60,2020-01-14 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE STRAPS WILL BE UTILIZED WHEN SECURING RADIO EQUIPMENT WIRES IN OUR CRUISERS.  CAN ALSO BE USED TO SECURE COMPUTER RELATED EQUIPMENT.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00078645,6130,011784722,"CHARGER,BATTERY",EA,7,1723.44,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE. THESE BATTERY CHARGERS WILL BE UTILIZED ACROSS THE STATE TO MAINTAIN OR SERVER AND RADIO COMMUNICATION ROOMS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088982,6910,DSTRAINAI,TRAINING AIDS,EA,1,650,2020-01-15 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THIS TRAINING AID WOULD BE UTILIZED BY OUR TROOPER INSTRUCTORS AT THE ACADEMY FOR USE OF FORCE TRAINING WITH OUR NEW CADETS AND DURING IN SERVICE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088985,6910,DSTRAINAI,TRAINING AIDS,EA,3,49.99,2020-01-15 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE TRAINING AIDS WOULD BE UTILIZED BY OUR TROOPER INSTRUCTORS AT THE ACADEMY FOR USE OF FORCE TRAINING WITH OUR NEW CADETS AND DURING IN SERVICE TRAINING WITH OUR CURRENT TROOPERS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088986,6910,DSTRAINAI,TRAINING AIDS,EA,3,450,2020-01-15 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE TRAINING AIDS WOULD BE UTILIZED BY OUR TROOPER INSTRUCTORS AT THE ACADEMY FOR USE OF FORCE TRAINING WITH OUR NEW CADETS AND DURING IN SERVICE TRAINING WITH OUR CURRENT TROOPERS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088988,7110,DSDESK001,DESK,EA,1,949.17,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THIS DESK WILL BE UTILIZED BY OUR TROOPERS AT THE BERKELEY SPRINGS DETACHMENT TO CONDUCT LAW ENFORCEMENT BUSINESS SUCH AS WRITE REPORT, CONDUCT INTERVIEWS WITH VICTIMS OF CRIMES AND OTHER LAW ENFORCEMENT DUTIES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088990,7110,DSDESK001,DESK,EA,1,949.17,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THIS DESK WILL BE UTILIZED BY OUR TROOPERS AT THE BERKELEY SPRINGS DETACHMENT TO CONDUCT LAW ENFORCEMENT BUSINESS SUCH AS WRITE REPORT, CONDUCT INTERVIEWS WITH VICTIMS OF CRIMES AND OTHER LAW ENFORCEMENT DUTIES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088991,7110,DSDESK001,DESK,EA,1,949.17,2020-01-15 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THIS DESK WILL BE UTILIZED BY OUR TROOPERS AT THE BERKELEY SPRINGS DETACHMENT TO CONDUCT LAW ENFORCEMENT BUSINESS SUCH AS WRITE REPORT, CONDUCT INTERVIEWS WITH VICTIMS OF CRIMES AND OTHER LAW ENFORCEMENT DUTIES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088994,5120,016492444,"SHOVEL,HAND",EA,4,20.07,2020-01-14 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE SHOVELS WILL BE UTILIZED BY OUR TROOPERS WHEN CONDUCTING VARIOUS LEVELS OF OUTDOOR MAINTENANCE AT OUR DETACHMENTS.  OUR TROOPERS ARE RESPONSIBLE FOR THEIR OWN DETACHMENT LEVEL MAINTENANCE.  THIS IS NEEDED TO ENSURE THAT OUR DETACHMENTS ARE OPERATIONAL FOR THE PUBLIC WHEN THEY NEED ASSISTANCE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088995,5340,014127004,PADLOCK,SE,1,64.15,2020-01-14 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE PADLOCKS CAN BE UTILIZED TO SECURE OUR GAS PUMPS, LOCKERS, FILE CABINETS AND HOST OF OTHER APPLICATIONS."
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088996,7230,002523394,"HOOK,SHOWER CURTAIN",BX,2,6.56,2020-01-14 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  TO BE UTILIZED BY OUR TROOPERS ON DETACHMENTS.  OUR BEDROOMS HAVE SHOWERS IN THEM WHERE THESE HOOKS WOULD BE USEFUL.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00088998,5970,013961601,"TAPE,INSULATION,ELE",RO,23,15.14,2020-01-14 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE ROLES OF TAPE WILL BE UTILIZED BY OUR TROOPERS TO MAKE REPAIRS ON THEIR CRUISERS INCLUDING RADIO AND EMERGENCY LIGHT EQUIPMENT.  THESE CAN ALSO BE USED AT THE DETACHMENT LEVEL BY OUR TROOPERS TO MAKE MINOR REPAIRS TO DETACHMENT PROPERTY INCLUDING ELECTRICAL REPAIRS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00099113,6350,015207353,METAL DETECTOR,EA,10,166.48,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE METAL DETECTORS CAN BE UTILIZED BY OUR CRIME SCENE TEAMS WHEN PROCESSING CRIME SCENES.  THESE WOULD BE VERY HELPFUL TO THEIR INVESTIGATIONS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00109291,7025,DSHARDDR1,"HARD DRIVE, INTERNAL",EA,23,100,2020-01-16 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE. THESE HARD DRIVES WILL BE INSTALLED IN OUR CURRENT TROOPERS LAPTOPS TO UPGRADE TO A LARGER HARD DRIVE.  THIS WILL ENABLE US TO HOLD MORE INFORMATION ON OUR LAPTOPS AND INCREASE OUR PERFORMANCE.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00149699,2320,013273093,"TRUCK,CONVEYORBED",EA,1,100000,2020-02-07 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  TO BE UTILIZED BY OUR MILITARY SURPLUS TROOPER TO PICK UP AND DISTRIBUTE MILITARY SURPLUS EQUIPMENT FROM THE DEPOT SITES TO THE VARIOUS DETACHMENTS ACROSS THE STATE OF WV.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00374166,8460,DSCASELAP,LAPTOP CASE,EA,83,350,2020-02-20 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE CASES CAN BE UTILIZED BY OUR TROOPERS TO HOUSE THEIR DEPARTMENT ISSUED COMPUTERS.  MOST OF OUR COMPUTER CASES ARE VERY OLD AND NEED REPLACED.
WV,WEST VIRGINIA STATE POLICE,2YT03Z00486611,5340,015158518,"SPIKE STRIP,TIRE DE",EA,30,573.45,2020-02-20 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE WOULD BE USED FOR OUR TROOPERS TO DEFLATE TIRES OF FLEEING VEHICLES THAT WE ARE TRYING TO STOP.  CURRENTLY OUR AGENCY IS A FEW HUNDRED SHORT AND THESE WOULD BE PUT TO IMMEDIATE USE.
