State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Shipped,Justification
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73483305,6515,DSSIMULA0,MEDICAL SIMULATION EQUIPMENT,EA,5,670,2018-01-02 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73483308,8415,002688312,"MITTEN SET,FLYER'S",PR,2,35.12,2018-01-02 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73534229,7530,015623260,"PAPER,COPYING,XEROGRAPHIC PROCESS",BX,6,23.3,2018-01-02 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN PRINTING AND DOCUMENTATION.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73615507,8415,015458724,"PARKA,EXTREME COLD",EA,2,116.45,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND IS WORKING ON TRACKING DOWN THESE UNDELIVERED ITEMS._x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625643,8415,015386695,"TROUSERS,EXTREME CO",EA,3,106.44,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625644,8405,015472559,"LINER,WET WEATHER P",EA,29,39.45,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625646,8415,015386704,"TROUSERS,EXTREME CO",EA,2,106.44,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625647,8415,014571557,"GLOVES,COLD WEATHER",PR,10,78.97,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625648,8415,014571561,"GLOVES,COLD WEATHER",PR,13,78.97,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625651,8415,015386289,"PARKA,EXTREME COLD",EA,12,116.45,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625655,8405,015472559,"LINER,WET WEATHER P",EA,9,39.45,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625656,8465,015472706,SLEEPING BAG,EA,9,64.97,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E73625657,4020,012466986,"ROPE,FIBROUS",EA,2,21.5,2018-01-03 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS AND ARE DOING RESEARCH TO FIND WHERE THE OVERDUE AND UNRECEIVED ITEMS ARE LOCATED. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN  INVESTIGATIONS AND TRAINING."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80026193,8415,015386704,"TROUSERS,EXTREME CO",EA,1,106.44,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS, ITEMS HAVE NOT BEEN RECEIVED AND ARE IN THE PROCESS OF SHIPPING. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80026196,5120,008785932,"INTRENCHING TOOL,HAND",EA,20,84.58,2018-01-30 00:00:00,"LESO IS AWARE OF THE OVERDUE RECEIPTS, ITEMS HAVE NOT BEEN RECEIVED AND ARE IN THE PROCESS OF SHIPPING. _x000D_
FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN  TRAINING AND INVESTIGATIONS."
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80036530,8465,014168517,BIVY COVER,EA,20,152.05,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TACTICAL SITUATIONS AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087402,8415,015386289,"PARKA,EXTREME COLD",EA,3,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087403,8465,015472644,"COVER,BIVY",EA,9,135.56,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN INCLEMENT WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087404,8415,015302350,"PAD,KNEE",PR,12,17.9,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087405,8465,015472644,"COVER,BIVY",EA,5,135.56,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087406,5120,008785932,"INTRENCHING TOOL,HAND",EA,9,84.58,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087408,8415,014571549,"GLOVES,COLD WEATHER",PR,11,78.97,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087409,8415,014571557,"GLOVES,COLD WEATHER",PR,13,78.97,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087412,8415,014571561,"GLOVES,COLD WEATHER",PR,11,78.97,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087413,8415,014571561,"GLOVES,COLD WEATHER",PR,9,78.97,2018-02-14 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80087414,8465,014168517,BIVY COVER,EA,36,152.05,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN INCLEMENT WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80097668,8415,015386300,"PARKA,EXTREME COLD",EA,2,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80097670,8415,015386704,"TROUSERS,EXTREME CO",EA,2,106.44,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80097671,8415,015459955,"TROUSERS,EXTREME CO",EA,1,106.44,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80097672,8415,015458642,"PARKA,EXTREME COLD",EA,1,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107842,8415,015386289,"PARKA,EXTREME COLD",EA,9,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107843,1670,010298556,"NET,CARGO,AERIAL DELIVERY",EA,1,396.67,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107844,8415,015386308,"PARKA,EXTREME COLD",EA,3,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107845,8415,015386695,"TROUSERS,EXTREME CO",EA,7,106.44,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107847,8415,015458724,"PARKA,EXTREME COLD",EA,2,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107849,7510,005792751,"BINDER,LOOSE-LEAF",EA,53,22.28,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN  INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107850,8415,015458661,"PARKA,EXTREME COLD",EA,2,116.45,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107954,8340,015216438,"SHELTER,ICS IMPROVE",EA,1,352.82,2018-01-24 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107955,8340,015216438,"SHELTER,ICS IMPROVE",EA,1,352.82,2018-01-24 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107956,8340,015216438,"SHELTER,ICS IMPROVE",EA,1,352.82,2018-01-24 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107957,8340,015216438,"SHELTER,ICS IMPROVE",EA,1,352.82,2018-01-24 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107958,8340,015216438,"SHELTER,ICS IMPROVE",EA,1,352.82,2018-01-24 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80107959,8340,015216438,"SHELTER,ICS IMPROVE",EA,1,352.82,2018-01-24 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80250816,8415,014571557,"GLOVES,COLD WEATHER",PR,5,78.97,2018-01-30 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80261064,5180,015068287,"TOOL KIT,SMALL ARMS",KT,1,1800,2018-02-06 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT FOR WEAPONS MAINTENANCE.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80261065,6625,DSPROBE00,LAB INSTRUMENT PROBE,EA,2,2650,2018-02-06 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT BOMB SQUAD.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80301938,8415,DSGLOVESS,"GLOVES, SAFETY",EA,16000,0.01,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312174,8415,015386278,"PARKA,EXTREME COLD",EA,4,116.45,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312175,9390,004813424,"TAPE,REFLECTIVE",RO,2,141.39,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN   TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312177,8415,014920179,"GLOVES,DISPOSABLE",BX,13,15.1,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312180,4020,002402146,"CORD,FIBROUS",SL,1,195.24,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312181,8415,015386289,"PARKA,EXTREME COLD",EA,4,116.45,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312183,7510,006848803,"TAPE,PRESSURE SENSITIVE ADHESIVE",RO,12,48.58,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80312185,8460,014304208,"CASE,GENERAL UTILITY",EA,3,118.97,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80363166,8405,015472559,"LINER,WET WEATHER P",EA,20,39.45,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80363167,8405,015472559,"LINER,WET WEATHER P",EA,11,39.45,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80383729,3615,DSSHREDD0,SHREDDER,EA,1,1500,2018-02-13 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN RECORDS DISPOSAL.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80434568,8415,015272767,"MITTEN SET,EXTREME",PR,11,50.7,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80434569,8415,014571557,"GLOVES,COLD WEATHER",PR,21,78.97,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80434570,8415,015302350,"PAD,KNEE",PR,15,17.9,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN  INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80434571,8415,015302347,"PAD,KNEE",PR,14,17.9,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80434573,8415,015272721,"MITTEN SET,EXTREME",PR,34,50.7,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80434574,8415,015272757,"MITTEN SET,EXTREME",PR,15,50.7,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80475853,8405,015472559,"LINER,WET WEATHER P",EA,17,39.45,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER TRAINING AND INVESTIGATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80475857,6530,DSHOSCART,HOSPITAL CART,EA,2,2319,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT EOD.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80597985,8430,015278678,"BOOTS,COLD WEATHER",PR,2,115.86,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80597986,8430,015278672,"BOOTS,COLD WEATHER",PR,2,115.86,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80597987,8430,016192785,"BOOTS,COLD WEATHER",PR,1,134.72,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80597988,8430,015278578,"BOOTS,COLD WEATHER",PR,3,115.86,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80597989,8430,015278200,"BOOTS,COLD WEATHER",PR,2,115.86,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80597990,8430,016193868,"BOOTS,COLD WEATHER",PR,1,134.72,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80598013,8430,014939762,"BOOTS,HOT WEATHER",PR,1,90.27,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN TRAINING AND OPERATIONS.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80598039,8405,015472559,"LINER,WET WEATHER P",EA,15,39.45,2018-03-21 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80598044,8430,016192776,"BOOTS,COLD WEATHER",PR,2,134.72,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80598045,8415,015386278,"PARKA,EXTREME COLD",EA,1,116.45,2018-03-22 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN COLD WEATHER INVESTIGATIONS AND TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80598051,6520,001805965,"FORCEPS,TOOTH EXTRA",EA,1,144.78,2018-03-06 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT IN EOD TRAINING.
AK,ANCHORAGE POLICE DEPARTMENT,2YTN5E80598052,6145,002903484,"WIRE,ELECTRICAL",FT,200,0.07,2018-03-06 00:00:00,FOR USE BY THE ANCHORAGE POLICE DEPARTMENT BOMB SQUAD.
