State,Station Name (LEA),Requisition ID,FSC,NIIN,Item Name,UI,Quantity,Acquisition Value,Date Shipped,Justification
WV,WEST VIRGINIA STATE POLICE,2YT03Z90157322,2310,011112274,"TRUCK,AMBULANCE",EA,1,96466,2019-01-25 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE TRUCKS CAN BE UTILIZED BY OUR SPECIAL RESPONSE TEAMS DURING HIGH RISK SEARCH WARRANTS AND THESE TRUCKS HAVE THE CAPABILITY OF HOLDING ONE ENTIRE SRT TEAM.  THESE CAN ALSO BE USED DURING NATURAL DISASTERS AND HIGH WATER RESCUES OF CIVILIANS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z90157327,2310,011112274,"TRUCK,AMBULANCE",EA,1,96466,2019-01-25 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE TRUCKS CAN BE UTILIZED BY OUR SPECIAL RESPONSE TEAMS DURING HIGH RISK SEARCH WARRANTS AND THESE TRUCKS HAVE THE CAPABILITY OF HOLDING ONE ENTIRE SRT TEAM.  THESE CAN ALSO BE USED DURING NATURAL DISASTERS AND HIGH WATER RESCUES OF CIVILIANS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z90157332,2310,011112274,"TRUCK,AMBULANCE",EA,1,96466,2019-01-25 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE TRUCKS CAN BE UTILIZED BY OUR SPECIAL RESPONSE TEAMS DURING HIGH RISK SEARCH WARRANTS AND THESE TRUCKS HAVE THE CAPABILITY OF HOLDING ONE ENTIRE SRT TEAM.  THESE CAN ALSO BE USED DURING NATURAL DISASTERS AND HIGH WATER RESCUES OF CIVILIANS.
WV,WEST VIRGINIA STATE POLICE,2YT03Z90178289,7021,DSLAPTOP2,LAPTOP COMPUTER,EA,330,1555,2019-02-05 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE. THESE WILL BE UTILIZED BY THE TROOPERS TO ENTER THE CRIMINAL REPORTS, PRINT REPORTS AND EVIDENCE INFORMATION, EMAIL CORRESPONDENCE IN REFERENCE TO CRIMINALS, AND DAY TO DAY FIELD ACTIVITIES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229356,8430,015145138,"BOOTS,COMBAT",PR,60,69.22,2019-02-20 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229357,8430,015145149,"BOOTS,COMBAT",PR,60,69.22,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229358,8430,015161691,"BOOTS,COMBAT",PR,90,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229359,8430,015161685,"BOOTS,COMBAT",PR,60,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229360,8430,015161652,"BOOTS,COMBAT",PR,60,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229361,8430,015161708,"BOOTS,COMBAT",PR,90,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229363,8430,015161727,"BOOTS,COMBAT",PR,90,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229364,8430,015161693,"BOOTS,COMBAT",PR,60,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229366,8415,015198788,"T-SHIRT,ATHLETE'S",EA,1440,4.66,2019-02-05 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE SHIRTS CAN BE WORN UNDERNEATH OUR DUTY UNIFORMS, USED DURING PHYSICAL TRAINING AND DAY TO DAY USE.  WE ARE ASKING FOR MORE SHIRTS THAN OUR MEMBERSHIP DUE TO REQUESTING MORE SHIRTS THAN JUST ONE PER MEMBER AND THE ABUNDANCE AMOUNT AT THIS LOCATION."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229367,8415,015198789,"T-SHIRT,ATHLETE'S",EA,1440,4.66,2019-02-05 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE SHIRTS CAN BE WORN UNDERNEATH OUR DUTY UNIFORMS, USED DURING PHYSICAL TRAINING AND DAY TO DAY USE.  WE ARE ASKING FOR MORE SHIRTS THAN OUR MEMBERSHIP DUE TO REQUESTING MORE SHIRTS THAN JUST ONE PER MEMBER AND THE ABUNDANCE AMOUNT AT THIS LOCATION."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229368,8415,015198786,"T-SHIRT,ATHLETE'S",EA,1440,4.66,2019-02-05 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE SHIRTS CAN BE WORN UNDERNEATH OUR DUTY UNIFORMS, USED DURING PHYSICAL TRAINING AND DAY TO DAY USE.  WE ARE ASKING FOR MORE SHIRTS THAN OUR MEMBERSHIP DUE TO REQUESTING MORE SHIRTS THAN JUST ONE PER MEMBER AND THE ABUNDANCE AMOUNT AT THIS LOCATION."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229369,8415,002668677,"GLOVES,RUBBER,INDUS",PR,12,15.86,2019-02-05 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE GLOVES CAN BE UTILIZED BY OUR TROOPERS FOR FINGERPRINTING SUSPECTS, CONDUCTING CRIME SCENE EXAMINATIONS AND OTHER POLICE USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229370,8415,002668677,"GLOVES,RUBBER,INDUS",PR,24,15.86,2019-02-05 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE GLOVES CAN BE UTILIZED BY OUR TROOPERS FOR FINGERPRINTING SUSPECTS, CONDUCTING CRIME SCENE EXAMINATIONS AND OTHER POLICE USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229373,7530,013649498,"FOLDER,FILE,HANGING",BX,8,12.95,2019-01-25 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE FILE FOLDERS CAN BE UTILIZED BY OUR TROOPERS TO FILE EVIDENCE PAPERWORK, REPORTS FOR CRIMINAL INVESTIGATIONS, LOGS AND A HOST OF OTHER OFFICE RELATED TASKS."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90229375,7045,014661872,"PAD,MOUSE",EA,5,24.86,2019-02-04 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE PADS CAN BE UTILIZED BY OUR TROOPERS TO WRITE VICTIM AND SUSPECT STATEMENTS, UTILIZE IN REPORTS FOR CRIMINAL INVESTIGATIONS, LOGS AND A HOST OF OTHER OFFICE RELATED TASKS WHERE A COMPUTER MOUSE IS NEEDED."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90261202,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,333,90.76,2019-02-04 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE WILL BE USED BY OUR SPECIAL RESPONSE TEAMS DURING SEARCH WARRANTS AND BREACHES, BY OUR SEARCH AND RESCUE TEAMS DURING MOUNTAIN RESCUES AND FOR OUR PATROL TROOPERS FOR VARIOUS USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90261203,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,319,90.76,2019-02-04 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE WILL BE USED BY OUR SPECIAL RESPONSE TEAMS DURING SEARCH WARRANTS AND BREACHES, BY OUR SEARCH AND RESCUE TEAMS DURING MOUNTAIN RESCUES AND FOR OUR PATROL TROOPERS FOR VARIOUS USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90261205,4240,DSSAFERES,SAFETY AND RESCUE EQUIPMENT,EA,159,90.76,2019-02-04 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE WILL BE USED BY OUR SPECIAL RESPONSE TEAMS DURING SEARCH WARRANTS AND BREACHES, BY OUR SEARCH AND RESCUE TEAMS DURING MOUNTAIN RESCUES AND FOR OUR PATROL TROOPERS FOR VARIOUS USES."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90292045,2340,005403900,"SCOOTER,MOTOR",EA,5,8758.41,2019-02-12 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE. THESE WILL BE UTILIZED BY THE WV STATE POLICE TROOPERS DURING MARIJUANA ERADICATION.
WV,WEST VIRGINIA STATE POLICE,2YT03Z90292048,2340,005403900,"SCOOTER,MOTOR",EA,2,8758.41,2019-02-12 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE. THESE WILL BE UTILIZED BY THE WV STATE POLICE TROOPERS DURING MARIJUANA ERADICATION.
WV,WEST VIRGINIA STATE POLICE,2YT03Z90374422,8460,DSCASELAP,LAPTOP CASE,EA,48,55,2019-02-19 00:00:00,TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE CASES CAN BE UTILIZED BY OUR TROOPERS TO HOUSE THEIR CURRENT LAPTOP COMPUTERS WHEN THEY CARRY THEM FROM THEIR OFFICE TO ANOTHER LOCATION.
WV,WEST VIRGINIA STATE POLICE,2YT03Z90425825,8430,015161653,"BOOTS,COMBAT",PR,30,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90425826,8430,015161725,"BOOTS,COMBAT",PR,30,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90425827,8430,015161733,"BOOTS,COMBAT",PR,30,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90425829,8430,015161734,"BOOTS,COMBAT",PR,30,101.61,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90425830,8430,015145171,"BOOTS,COMBAT",PR,30,69.22,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90435880,8430,DSBOOTS01,"BOOTS, MEN'S, PAIR",PR,32,84.31,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
WV,WEST VIRGINIA STATE POLICE,2YT03Z90435883,8430,DSBOOTS01,"BOOTS, MEN'S, PAIR",PR,9,84.31,2019-02-19 00:00:00,"TO BE UTILIZED BY THE WEST VIRGINIA STATE POLICE FOR A LAW ENFORCEMENT PURPOSE.  THESE BOOTS CAN BE UTILIZED BY OUR TROOPERS DURING VARIOUS LAW ENFORCEMENT DUTIES FROM MARIJUANA ERADICATION, TO SPECIAL OPERATIONS FUNCTIONS TO GENERAL USE."
